tag_ident,gender,date,hour,season,day-month,distance
3892,f,7/7/2014,20,Summer,7-Jul,995.6373105
3892,f,7/7/2014,21,Summer,7-Jul,1018.344382
3892,f,7/7/2014,22,Summer,7-Jul,217.7522022
3892,f,7/7/2014,23,Summer,7-Jul,1127.394368
3892,f,7/8/2014,0,Summer,8-Jul,474.6776205
3892,f,7/8/2014,1,Summer,8-Jul,469.6706336
3892,f,7/8/2014,2,Summer,8-Jul,901.6732709
3892,f,7/8/2014,3,Summer,8-Jul,503.3659203
3892,f,7/8/2014,19,Summer,8-Jul,524.8933218
3892,f,7/8/2014,20,Summer,8-Jul,1807.040655
3892,f,7/8/2014,21,Summer,8-Jul,973.4168725
3892,f,7/8/2014,22,Summer,8-Jul,1826.010845
3892,f,7/8/2014,23,Summer,8-Jul,1070.454096
3892,f,7/9/2014,0,Summer,9-Jul,498.925842
3892,f,7/9/2014,1,Summer,9-Jul,801.9822541
3892,f,7/9/2014,2,Summer,9-Jul,1249.793472
3892,f,7/9/2014,3,Summer,9-Jul,614.1756247
3892,f,7/9/2014,19,Summer,9-Jul,747.2963774
3892,f,7/9/2014,20,Summer,9-Jul,867.9075189
3892,f,7/9/2014,21,Summer,9-Jul,1443.345115
3892,f,7/9/2014,22,Summer,9-Jul,372.2342499
3892,f,7/9/2014,23,Summer,9-Jul,288.7102896
3892,f,7/10/2014,0,Summer,10-Jul,146.0736931
3892,f,7/10/2014,1,Summer,10-Jul,626.1616989
3892,f,7/10/2014,2,Summer,10-Jul,1029.301698
3892,f,7/10/2014,3,Summer,10-Jul,1230.396289
3892,f,7/10/2014,19,Summer,10-Jul,851.7963287
3892,f,7/10/2014,20,Summer,10-Jul,2160.301474
3892,f,7/10/2014,21,Summer,10-Jul,1963.187865
3892,f,7/10/2014,22,Summer,10-Jul,872.9550662
3892,f,7/10/2014,23,Summer,10-Jul,684.7482991
3892,f,7/11/2014,0,Summer,11-Jul,748.5234851
3892,f,7/11/2014,1,Summer,11-Jul,1580.587382
3892,f,7/11/2014,2,Summer,11-Jul,971.4628082
3892,f,7/11/2014,3,Summer,11-Jul,1779.250878
3892,f,7/11/2014,19,Summer,11-Jul,244.0219829
3892,f,7/11/2014,20,Summer,11-Jul,1186.136254
3892,f,7/11/2014,21,Summer,11-Jul,2164.262213
3892,f,7/11/2014,22,Summer,11-Jul,395.6673645
3892,f,7/11/2014,23,Summer,11-Jul,333.3270114
3892,f,7/12/2014,0,Summer,12-Jul,785.2900935
3892,f,7/12/2014,1,Summer,12-Jul,1440.550485
3892,f,7/12/2014,2,Summer,12-Jul,1195.866036
3892,f,7/12/2014,3,Summer,12-Jul,996.3720797
3892,f,7/12/2014,19,Summer,12-Jul,333.1445982
3892,f,7/12/2014,20,Summer,12-Jul,1105.529885
3892,f,7/12/2014,21,Summer,12-Jul,752.6204512
3892,f,7/12/2014,22,Summer,12-Jul,1739.354166
3892,f,7/12/2014,23,Summer,12-Jul,1296.824948
3892,f,7/13/2014,0,Summer,13-Jul,692.2493525
3892,f,7/13/2014,1,Summer,13-Jul,1085.991761
3892,f,7/13/2014,2,Summer,13-Jul,1788.056269
3892,f,7/13/2014,3,Summer,13-Jul,750.8421289
3892,f,7/13/2014,19,Summer,13-Jul,235.096646
3892,f,7/13/2014,20,Summer,13-Jul,783.0347039
3892,f,7/13/2014,21,Summer,13-Jul,979.6021898
3892,f,7/13/2014,22,Summer,13-Jul,1604.609384
3892,f,7/13/2014,23,Summer,13-Jul,782.8870771
3892,f,7/14/2014,0,Summer,14-Jul,1121.691072
3892,f,7/14/2014,1,Summer,14-Jul,832.8039986
3892,f,7/14/2014,2,Summer,14-Jul,384.5889964
3892,f,7/14/2014,3,Summer,14-Jul,920.2367018
3892,f,7/14/2014,19,Summer,14-Jul,285.7188732
3892,f,7/14/2014,20,Summer,14-Jul,1316.816026
3892,f,7/14/2014,21,Summer,14-Jul,474.7312176
3892,f,7/14/2014,22,Summer,14-Jul,655.3278198
3892,f,7/14/2014,23,Summer,14-Jul,321.0160393
3892,f,7/15/2014,0,Summer,15-Jul,800.5424862
3892,f,7/15/2014,1,Summer,15-Jul,723.7303249
3892,f,7/15/2014,2,Summer,15-Jul,298.2648437
3892,f,7/15/2014,3,Summer,15-Jul,1090.585818
3892,f,7/15/2014,19,Summer,15-Jul,724.7657515
3892,f,7/15/2014,20,Summer,15-Jul,1014.149839
3892,f,7/15/2014,21,Summer,15-Jul,774.1541295
3892,f,7/15/2014,22,Summer,15-Jul,1142.021359
3892,f,7/15/2014,23,Summer,15-Jul,593.4739959
3892,f,7/16/2014,0,Summer,16-Jul,608.179674
3892,f,7/16/2014,1,Summer,16-Jul,491.4019183
3892,f,7/16/2014,2,Summer,16-Jul,857.4622587
3892,f,7/16/2014,3,Summer,16-Jul,736.0507923
3892,f,7/16/2014,19,Summer,16-Jul,820.4840359
3892,f,7/16/2014,20,Summer,16-Jul,1350.198931
3892,f,7/16/2014,21,Summer,16-Jul,205.8061705
3892,f,7/16/2014,22,Summer,16-Jul,584.7599368
3892,f,7/16/2014,23,Summer,16-Jul,893.7485737
3892,f,7/17/2014,0,Summer,17-Jul,905.5817611
3892,f,7/17/2014,1,Summer,17-Jul,478.563771
3892,f,7/17/2014,2,Summer,17-Jul,936.2810624
3892,f,7/17/2014,3,Summer,17-Jul,667.5959086
3892,f,7/17/2014,19,Summer,17-Jul,327.5445167
3892,f,7/17/2014,20,Summer,17-Jul,1506.040646
3892,f,7/17/2014,21,Summer,17-Jul,1143.416048
3892,f,7/17/2014,22,Summer,17-Jul,1008.506266
3892,f,7/17/2014,23,Summer,17-Jul,1086.755639
3892,f,7/18/2014,0,Summer,18-Jul,589.5138189
3892,f,7/18/2014,1,Summer,18-Jul,970.8963792
3892,f,7/18/2014,2,Summer,18-Jul,1387.564927
3892,f,7/18/2014,3,Summer,18-Jul,795.4198229
3892,f,7/18/2014,19,Summer,18-Jul,563.2340564
3892,f,7/18/2014,20,Summer,18-Jul,1391.99037
3892,f,7/18/2014,21,Summer,18-Jul,375.7647365
3892,f,7/18/2014,22,Summer,18-Jul,127.8450516
3892,f,7/18/2014,23,Summer,18-Jul,172.7587444
3892,f,7/19/2014,0,Summer,19-Jul,247.7953827
3892,f,7/19/2014,1,Summer,19-Jul,428.5643425
3892,f,7/19/2014,2,Summer,19-Jul,2027.764323
3892,f,7/19/2014,3,Summer,19-Jul,483.4518054
3892,f,7/19/2014,19,Summer,19-Jul,702.8404832
3892,f,7/19/2014,20,Summer,19-Jul,1003.400383
3892,f,7/19/2014,21,Summer,19-Jul,1541.152662
3892,f,7/19/2014,22,Summer,19-Jul,1194.363443
3892,f,7/19/2014,23,Summer,19-Jul,161.3394992
3892,f,7/20/2014,0,Summer,20-Jul,208.9426395
3892,f,7/20/2014,1,Summer,20-Jul,753.1675286
3892,f,7/20/2014,2,Summer,20-Jul,315.436261
3892,f,7/20/2014,3,Summer,20-Jul,1462.506867
3892,f,7/20/2014,19,Summer,20-Jul,1075.709199
3892,f,7/20/2014,20,Summer,20-Jul,457.6603397
3892,f,7/20/2014,21,Summer,20-Jul,1599.485301
3892,f,7/20/2014,22,Summer,20-Jul,1150.506012
3892,f,7/20/2014,23,Summer,20-Jul,811.7533262
3892,f,7/21/2014,0,Summer,21-Jul,1276.210192
3892,f,7/21/2014,1,Summer,21-Jul,529.6870993
3892,f,7/21/2014,2,Summer,21-Jul,1019.252173
3892,f,7/21/2014,3,Summer,21-Jul,2572.726072
3892,f,7/21/2014,19,Summer,21-Jul,690.0651973
3892,f,7/21/2014,20,Summer,21-Jul,393.1931391
3892,f,7/21/2014,21,Summer,21-Jul,1330.812028
3892,f,7/21/2014,22,Summer,21-Jul,524.5435839
3892,f,7/21/2014,23,Summer,21-Jul,618.8933633
3892,f,7/22/2014,0,Summer,22-Jul,251.1247242
3892,f,7/22/2014,1,Summer,22-Jul,320.4722941
3892,f,7/22/2014,2,Summer,22-Jul,499.5298123
3892,f,7/22/2014,3,Summer,22-Jul,631.5824746
3892,f,7/22/2014,19,Summer,22-Jul,1011.691632
3892,f,7/22/2014,20,Summer,22-Jul,797.3932311
3892,f,7/22/2014,21,Summer,22-Jul,475.7055778
3892,f,7/22/2014,22,Summer,22-Jul,667.1744867
3892,f,7/22/2014,23,Summer,22-Jul,737.376157
3892,f,7/23/2014,0,Summer,23-Jul,482.2268518
3892,f,7/23/2014,1,Summer,23-Jul,1637.374141
3892,f,7/23/2014,2,Summer,23-Jul,1282.865805
3892,f,7/23/2014,3,Summer,23-Jul,593.8333895
3892,f,7/23/2014,19,Summer,23-Jul,796.2409003
3892,f,7/23/2014,20,Summer,23-Jul,1173.470381
3892,f,7/23/2014,21,Summer,23-Jul,102.1819845
3892,f,7/23/2014,22,Summer,23-Jul,692.2726063
3892,f,7/23/2014,23,Summer,23-Jul,628.5672485
3892,f,7/24/2014,0,Summer,24-Jul,720.8482801
3892,f,7/24/2014,1,Summer,24-Jul,1386.659412
3892,f,7/24/2014,2,Summer,24-Jul,1099.733552
3892,f,7/24/2014,3,Summer,24-Jul,524.5120326
3892,f,7/24/2014,19,Summer,24-Jul,1023.073303
3892,f,7/24/2014,20,Summer,24-Jul,1661.166638
3892,f,7/24/2014,21,Summer,24-Jul,944.7132241
3892,f,7/24/2014,22,Summer,24-Jul,656.3931998
3892,f,7/24/2014,23,Summer,24-Jul,517.3632804
3892,f,7/25/2014,0,Summer,25-Jul,567.4829522
3892,f,7/25/2014,1,Summer,25-Jul,671.6031788
3892,f,7/25/2014,2,Summer,25-Jul,887.6676429
3892,f,7/25/2014,3,Summer,25-Jul,554.6352245
3892,f,7/25/2014,19,Summer,25-Jul,595.3854865
3892,f,7/25/2014,20,Summer,25-Jul,1071.885706
3892,f,7/25/2014,21,Summer,25-Jul,380.6530592
3892,f,7/25/2014,22,Summer,25-Jul,807.2381778
3892,f,7/25/2014,23,Summer,25-Jul,160.9635154
3892,f,7/26/2014,0,Summer,26-Jul,631.1603403
3892,f,7/26/2014,1,Summer,26-Jul,256.6614415
3892,f,7/26/2014,2,Summer,26-Jul,916.7045258
3892,f,7/26/2014,3,Summer,26-Jul,1337.259689
3892,f,7/26/2014,19,Summer,26-Jul,881.5375551
3892,f,7/26/2014,20,Summer,26-Jul,783.9359397
3892,f,7/26/2014,21,Summer,26-Jul,1096.649297
3892,f,7/26/2014,22,Summer,26-Jul,1549.675166
3892,f,7/26/2014,23,Summer,26-Jul,1431.308479
3892,f,7/27/2014,0,Summer,27-Jul,1712.133025
3892,f,7/27/2014,1,Summer,27-Jul,992.62177
3892,f,7/27/2014,2,Summer,27-Jul,528.0129755
3892,f,7/27/2014,3,Summer,27-Jul,1160.651235
3892,f,7/27/2014,19,Summer,27-Jul,726.0212441
3892,f,7/27/2014,20,Summer,27-Jul,2060.720143
3892,f,7/27/2014,21,Summer,27-Jul,1225.781581
3892,f,7/27/2014,22,Summer,27-Jul,682.8419856
3892,f,7/27/2014,23,Summer,27-Jul,553.2053601
3892,f,7/28/2014,0,Summer,28-Jul,488.2032466
3892,f,7/28/2014,1,Summer,28-Jul,309.5789761
3892,f,7/28/2014,2,Summer,28-Jul,512.9809816
3892,f,7/28/2014,3,Summer,28-Jul,974.092587
3892,f,7/28/2014,19,Summer,28-Jul,1695.902749
3892,f,7/28/2014,20,Summer,28-Jul,575.9088522
3892,f,7/28/2014,21,Summer,28-Jul,594.5887692
3892,f,7/28/2014,22,Summer,28-Jul,515.6330576
3892,f,7/28/2014,23,Summer,28-Jul,1171.658158
3892,f,7/29/2014,0,Summer,29-Jul,802.3161804
3892,f,7/29/2014,1,Summer,29-Jul,264.1952286
3892,f,7/29/2014,2,Summer,29-Jul,583.2491878
3892,f,7/29/2014,3,Summer,29-Jul,1391.380338
3892,f,7/29/2014,19,Summer,29-Jul,1217.651011
3892,f,7/29/2014,20,Summer,29-Jul,998.4449735
3892,f,7/29/2014,21,Summer,29-Jul,885.5955765
3892,f,7/29/2014,22,Summer,29-Jul,246.4318356
3892,f,7/29/2014,23,Summer,29-Jul,290.041534
3892,f,7/30/2014,0,Summer,30-Jul,542.945576
3892,f,7/30/2014,1,Summer,30-Jul,180.4159044
3892,f,7/30/2014,2,Summer,30-Jul,960.5907673
3892,f,7/30/2014,3,Summer,30-Jul,934.7158135
3892,f,7/30/2014,19,Summer,30-Jul,624.556362
3892,f,7/30/2014,20,Summer,30-Jul,2518.242731
3892,f,7/30/2014,21,Summer,30-Jul,1069.007351
3892,f,7/30/2014,22,Summer,30-Jul,1483.679448
3892,f,7/30/2014,23,Summer,30-Jul,412.2857861
3892,f,7/31/2014,0,Summer,31-Jul,96.27808128
3892,f,7/31/2014,1,Summer,31-Jul,963.375969
3892,f,7/31/2014,2,Summer,31-Jul,1592.860177
3892,f,7/31/2014,3,Summer,31-Jul,788.0628031
3892,f,7/31/2014,19,Summer,31-Jul,494.7148821
3892,f,7/31/2014,20,Summer,31-Jul,1353.646286
3892,f,7/31/2014,21,Summer,31-Jul,383.1491097
3892,f,7/31/2014,22,Summer,31-Jul,90.58926159
3892,f,7/31/2014,23,Summer,31-Jul,236.1396462
3892,f,8/1/2014,0,Summer,1-Aug,609.5610659
3892,f,8/1/2014,1,Summer,1-Aug,357.7736353
3892,f,8/1/2014,2,Summer,1-Aug,1024.519013
3892,f,8/1/2014,3,Summer,1-Aug,1159.0716
3892,f,8/1/2014,19,Summer,1-Aug,482.0923105
3892,f,8/1/2014,20,Summer,1-Aug,1488.780781
3892,f,8/1/2014,21,Summer,1-Aug,177.4309609
3892,f,8/1/2014,22,Summer,1-Aug,384.7936307
3892,f,8/1/2014,23,Summer,1-Aug,168.8735507
3892,f,8/2/2014,0,Summer,2-Aug,872.7224205
3892,f,8/2/2014,1,Summer,2-Aug,840.951107
3892,f,8/2/2014,2,Summer,2-Aug,388.5971563
3892,f,8/2/2014,3,Summer,2-Aug,1623.918171
3892,f,8/2/2014,19,Summer,2-Aug,1398.488757
3892,f,8/2/2014,20,Summer,2-Aug,1270.802964
3892,f,8/2/2014,21,Summer,2-Aug,3439.757708
3892,f,8/2/2014,22,Summer,2-Aug,377.1901192
3892,f,8/2/2014,23,Summer,2-Aug,170.647187
3892,f,8/3/2014,0,Summer,3-Aug,481.8235679
3892,f,8/3/2014,1,Summer,3-Aug,440.1409673
3892,f,8/3/2014,2,Summer,3-Aug,290.9221981
3892,f,8/3/2014,3,Summer,3-Aug,1215.339061
3892,f,8/3/2014,19,Summer,3-Aug,591.2688325
3892,f,8/3/2014,20,Summer,3-Aug,1285.588646
3892,f,8/3/2014,21,Summer,3-Aug,1064.166667
3892,f,8/3/2014,22,Summer,3-Aug,635.5872712
3892,f,8/3/2014,23,Summer,3-Aug,662.2223818
3892,f,8/4/2014,0,Summer,4-Aug,222.7040143
3892,f,8/4/2014,1,Summer,4-Aug,447.3059827
3892,f,8/4/2014,2,Summer,4-Aug,990.4407609
3892,f,8/4/2014,3,Summer,4-Aug,1510.180635
3892,f,8/4/2014,19,Summer,4-Aug,1123.882467
3892,f,8/4/2014,20,Summer,4-Aug,1175.830189
3892,f,8/4/2014,21,Summer,4-Aug,591.4921972
3892,f,8/4/2014,22,Summer,4-Aug,253.6925185
3892,f,8/4/2014,23,Summer,4-Aug,508.3669739
3892,f,8/5/2014,0,Summer,5-Aug,405.0438132
3892,f,8/5/2014,1,Summer,5-Aug,194.7813907
3892,f,8/5/2014,2,Summer,5-Aug,540.0872574
3892,f,8/5/2014,3,Summer,5-Aug,1404.250898
3892,f,8/5/2014,19,Summer,5-Aug,1110.060335
3892,f,8/5/2014,20,Summer,5-Aug,924.7666271
3892,f,8/5/2014,21,Summer,5-Aug,308.3784119
3892,f,8/5/2014,22,Summer,5-Aug,371.1583604
3892,f,8/5/2014,23,Summer,5-Aug,242.2837764
3892,f,8/6/2014,0,Summer,6-Aug,1116.705819
3892,f,8/6/2014,1,Summer,6-Aug,622.5972551
3892,f,8/6/2014,2,Summer,6-Aug,1182.991337
3892,f,8/6/2014,3,Summer,6-Aug,1241.76871
3892,f,8/6/2014,19,Summer,6-Aug,1806.064102
3892,f,8/6/2014,20,Summer,6-Aug,552.5293772
3892,f,8/6/2014,21,Summer,6-Aug,836.0108577
3892,f,8/6/2014,22,Summer,6-Aug,529.7748915
3892,f,8/6/2014,23,Summer,6-Aug,523.6291766
3892,f,8/7/2014,0,Summer,7-Aug,429.2616541
3892,f,8/7/2014,1,Summer,7-Aug,447.4853577
3892,f,8/7/2014,2,Summer,7-Aug,2392.609188
3892,f,8/7/2014,3,Summer,7-Aug,1145.592032
3892,f,8/7/2014,19,Summer,7-Aug,922.5616305
3892,f,8/7/2014,20,Summer,7-Aug,1083.510595
3892,f,8/7/2014,21,Summer,7-Aug,1033.946201
3892,f,8/7/2014,22,Summer,7-Aug,716.0796944
3892,f,8/7/2014,23,Summer,7-Aug,346.8585162
3892,f,8/8/2014,0,Summer,8-Aug,148.0147377
3892,f,8/8/2014,1,Summer,8-Aug,120.3156126
3892,f,8/8/2014,2,Summer,8-Aug,472.2859308
3892,f,8/8/2014,3,Summer,8-Aug,2613.481901
3892,f,8/8/2014,19,Summer,8-Aug,982.0090526
3892,f,8/8/2014,20,Summer,8-Aug,637.812059
3892,f,8/8/2014,21,Summer,8-Aug,317.3402419
3892,f,8/8/2014,22,Summer,8-Aug,257.8684895
3892,f,8/8/2014,23,Summer,8-Aug,445.5356276
3892,f,8/9/2014,0,Summer,9-Aug,245.8718478
3892,f,8/9/2014,1,Summer,9-Aug,496.6606556
3892,f,8/9/2014,2,Summer,9-Aug,556.6270058
3892,f,8/9/2014,3,Summer,9-Aug,1883.772862
3892,f,8/9/2014,19,Summer,9-Aug,1425.216413
3892,f,8/9/2014,20,Summer,9-Aug,1253.934338
3892,f,8/9/2014,21,Summer,9-Aug,843.1702061
3892,f,8/9/2014,22,Summer,9-Aug,120.1088106
3892,f,8/9/2014,23,Summer,9-Aug,87.41025366
3892,f,8/10/2014,0,Summer,10-Aug,301.029325
3892,f,8/10/2014,1,Summer,10-Aug,1356.35125
3892,f,8/10/2014,2,Summer,10-Aug,369.8218628
3892,f,8/10/2014,3,Summer,10-Aug,666.5164642
3892,f,8/10/2014,19,Summer,10-Aug,1295.999612
3892,f,8/10/2014,20,Summer,10-Aug,1060.088208
3892,f,8/10/2014,21,Summer,10-Aug,517.2670969
3892,f,8/10/2014,22,Summer,10-Aug,229.9055558
3892,f,8/10/2014,23,Summer,10-Aug,676.8444012
3892,f,8/11/2014,0,Summer,11-Aug,868.2641348
3892,f,8/11/2014,1,Summer,11-Aug,281.7611758
3892,f,8/11/2014,2,Summer,11-Aug,790.6615938
3892,f,8/11/2014,3,Summer,11-Aug,2115.572209
3892,f,8/11/2014,19,Summer,11-Aug,1059.123
3892,f,8/11/2014,20,Summer,11-Aug,845.0483777
3892,f,8/11/2014,21,Summer,11-Aug,289.1624617
3892,f,8/11/2014,22,Summer,11-Aug,589.4396984
3892,f,8/11/2014,23,Summer,11-Aug,260.9030029
3892,f,8/12/2014,0,Summer,12-Aug,466.363547
3892,f,8/12/2014,1,Summer,12-Aug,228.2659407
3892,f,8/12/2014,2,Summer,12-Aug,1215.623497
3892,f,8/12/2014,3,Summer,12-Aug,1040.756036
3892,f,8/12/2014,19,Summer,12-Aug,992.1776544
3892,f,8/12/2014,20,Summer,12-Aug,1518.112952
3892,f,8/12/2014,21,Summer,12-Aug,248.2164564
3892,f,8/12/2014,22,Summer,12-Aug,381.3082162
3892,f,8/12/2014,23,Summer,12-Aug,409.4887082
3892,f,8/13/2014,0,Summer,13-Aug,232.9696177
3892,f,8/13/2014,1,Summer,13-Aug,428.7410598
3892,f,8/13/2014,2,Summer,13-Aug,271.9934685
3892,f,8/13/2014,3,Summer,13-Aug,1220.242464
3892,f,8/13/2014,19,Summer,13-Aug,922.2578398
3892,f,8/13/2014,20,Summer,13-Aug,226.3691465
3892,f,8/13/2014,21,Summer,13-Aug,171.6656128
3892,f,8/13/2014,22,Summer,13-Aug,395.6720048
3892,f,8/13/2014,23,Summer,13-Aug,289.378395
3892,f,8/14/2014,0,Summer,14-Aug,437.1098563
3892,f,8/14/2014,1,Summer,14-Aug,520.0516596
3892,f,8/14/2014,2,Summer,14-Aug,192.01572
3892,f,8/14/2014,3,Summer,14-Aug,1362.923759
3892,f,8/14/2014,19,Summer,14-Aug,1567.997846
3892,f,8/14/2014,20,Summer,14-Aug,2724.547409
3892,f,8/14/2014,21,Summer,14-Aug,486.6100521
3892,f,8/14/2014,22,Summer,14-Aug,147.4296711
3892,f,8/14/2014,23,Summer,14-Aug,317.8980614
3892,f,8/15/2014,0,Summer,15-Aug,714.5824364
3892,f,8/15/2014,1,Summer,15-Aug,655.6498702
3892,f,8/15/2014,2,Summer,15-Aug,773.310005
3892,f,8/15/2014,3,Summer,15-Aug,1054.969231
3892,f,8/15/2014,19,Summer,15-Aug,860.2841152
3892,f,8/15/2014,20,Summer,15-Aug,2145.810718
3892,f,8/15/2014,21,Summer,15-Aug,1165.392079
3892,f,8/15/2014,22,Summer,15-Aug,211.8753768
3892,f,8/15/2014,23,Summer,15-Aug,874.1234574
3892,f,8/16/2014,0,Summer,16-Aug,895.4993659
3892,f,8/16/2014,1,Summer,16-Aug,740.2289797
3892,f,8/16/2014,2,Summer,16-Aug,971.6487307
3892,f,8/16/2014,3,Summer,16-Aug,1980.182018
3892,f,8/16/2014,19,Summer,16-Aug,1164.138556
3892,f,8/16/2014,20,Summer,16-Aug,770.1429102
3892,f,8/16/2014,21,Summer,16-Aug,859.620682
3892,f,8/16/2014,22,Summer,16-Aug,1351.174218
3892,f,8/16/2014,23,Summer,16-Aug,665.6071724
3892,f,8/17/2014,0,Summer,17-Aug,247.5495854
3892,f,8/17/2014,1,Summer,17-Aug,145.3110271
3892,f,8/17/2014,2,Summer,17-Aug,202.3490307
3892,f,8/17/2014,3,Summer,17-Aug,1768.926024
3892,f,8/17/2014,19,Summer,17-Aug,1042.357702
3892,f,8/17/2014,20,Summer,17-Aug,1796.490904
3892,f,8/17/2014,21,Summer,17-Aug,338.1644695
3892,f,8/17/2014,22,Summer,17-Aug,435.7233221
3892,f,8/17/2014,23,Summer,17-Aug,341.5446012
3892,f,8/18/2014,0,Summer,18-Aug,462.3062767
3892,f,8/18/2014,1,Summer,18-Aug,217.0627957
3892,f,8/18/2014,2,Summer,18-Aug,674.411023
3892,f,8/18/2014,3,Summer,18-Aug,1607.932797
3892,f,8/18/2014,19,Summer,18-Aug,937.2981005
3892,f,8/18/2014,20,Summer,18-Aug,798.0863765
3892,f,8/18/2014,21,Summer,18-Aug,482.9145721
3892,f,8/18/2014,22,Summer,18-Aug,333.597155
3892,f,8/18/2014,23,Summer,18-Aug,281.9384046
3892,f,8/19/2014,0,Summer,19-Aug,243.5957609
3892,f,8/19/2014,1,Summer,19-Aug,495.2576517
3892,f,8/19/2014,2,Summer,19-Aug,155.5077431
3892,f,8/19/2014,3,Summer,19-Aug,508.7595556
3892,f,8/19/2014,19,Summer,19-Aug,1974.999129
3892,f,8/19/2014,20,Summer,19-Aug,558.8797614
3892,f,8/19/2014,21,Summer,19-Aug,265.1603158
3892,f,8/19/2014,22,Summer,19-Aug,378.5076391
3892,f,8/19/2014,23,Summer,19-Aug,329.5135405
3892,f,8/20/2014,0,Summer,20-Aug,366.8884688
3892,f,8/20/2014,1,Summer,20-Aug,484.3183931
3892,f,8/20/2014,2,Summer,20-Aug,272.6169417
3892,f,8/20/2014,3,Summer,20-Aug,462.1922498
3892,f,8/20/2014,19,Summer,20-Aug,398.4795371
3892,f,8/20/2014,20,Summer,20-Aug,615.9147996
3892,f,8/20/2014,21,Summer,20-Aug,403.062101
3892,f,8/20/2014,22,Summer,20-Aug,257.1025357
3892,f,8/20/2014,23,Summer,20-Aug,737.0414723
3892,f,8/21/2014,0,Summer,21-Aug,964.6472356
3892,f,8/21/2014,1,Summer,21-Aug,1522.101476
3892,f,8/21/2014,2,Summer,21-Aug,180.4013101
3892,f,8/21/2014,3,Summer,21-Aug,1030.633661
3892,f,8/21/2014,19,Summer,21-Aug,941.4952963
3892,f,8/21/2014,20,Summer,21-Aug,584.6996577
3892,f,8/21/2014,21,Summer,21-Aug,218.5255218
3892,f,8/21/2014,22,Summer,21-Aug,290.1761002
3892,f,8/21/2014,23,Summer,21-Aug,557.1181893
3892,f,8/22/2014,0,Summer,22-Aug,852.8804399
3892,f,8/22/2014,1,Summer,22-Aug,596.7304265
3892,f,8/22/2014,2,Summer,22-Aug,437.2792998
3892,f,8/22/2014,3,Summer,22-Aug,1081.990815
3892,f,8/22/2014,19,Summer,22-Aug,930.4387961
3892,f,8/22/2014,20,Summer,22-Aug,102.9431507
3892,f,8/22/2014,21,Summer,22-Aug,121.5511242
3892,f,8/22/2014,22,Summer,22-Aug,119.3902974
3892,f,8/22/2014,23,Summer,22-Aug,118.8020384
3892,f,8/23/2014,0,Summer,23-Aug,149.3481225
3892,f,8/23/2014,1,Summer,23-Aug,135.4156654
3892,f,8/23/2014,2,Summer,23-Aug,475.523363
3892,f,8/23/2014,3,Summer,23-Aug,375.0497209
3892,f,8/23/2014,19,Summer,23-Aug,1917.544239
3892,f,8/23/2014,20,Summer,23-Aug,171.7728797
3892,f,8/23/2014,21,Summer,23-Aug,579.18104
3892,f,8/23/2014,22,Summer,23-Aug,979.4774013
3892,f,8/23/2014,23,Summer,23-Aug,1207.066828
3892,f,8/24/2014,0,Summer,24-Aug,995.0709149
3892,f,8/24/2014,1,Summer,24-Aug,435.7295052
3892,f,8/24/2014,2,Summer,24-Aug,1108.209445
3892,f,8/24/2014,3,Summer,24-Aug,671.14837
3892,f,8/24/2014,19,Summer,24-Aug,839.3006147
3892,f,8/24/2014,20,Summer,24-Aug,176.4059293
3892,f,8/24/2014,21,Summer,24-Aug,1468.165127
3892,f,8/24/2014,22,Summer,24-Aug,531.6171688
3892,f,8/24/2014,23,Summer,24-Aug,1232.361425
3892,f,8/25/2014,0,Summer,25-Aug,373.0149133
3892,f,8/25/2014,1,Summer,25-Aug,290.552305
3892,f,8/25/2014,2,Summer,25-Aug,1893.801077
3892,f,8/25/2014,3,Summer,25-Aug,1099.989478
3892,f,8/25/2014,19,Summer,25-Aug,563.9519148
3892,f,8/25/2014,20,Summer,25-Aug,224.4094916
3892,f,8/25/2014,21,Summer,25-Aug,357.4953213
3892,f,8/25/2014,22,Summer,25-Aug,487.2784364
3892,f,8/25/2014,23,Summer,25-Aug,323.3112916
3892,f,8/26/2014,0,Summer,26-Aug,357.9037467
3892,f,8/26/2014,1,Summer,26-Aug,589.2943895
3892,f,8/26/2014,2,Summer,26-Aug,145.374373
3892,f,8/26/2014,3,Summer,26-Aug,444.8568937
3892,f,8/26/2014,19,Summer,26-Aug,702.3590723
3892,f,8/26/2014,20,Summer,26-Aug,455.8015031
3892,f,8/26/2014,21,Summer,26-Aug,659.7816541
3892,f,8/26/2014,22,Summer,26-Aug,443.3120988
3892,f,8/26/2014,23,Summer,26-Aug,563.0738047
3892,f,8/27/2014,0,Summer,27-Aug,984.5962814
3892,f,8/27/2014,1,Summer,27-Aug,285.1403571
3892,f,8/27/2014,2,Summer,27-Aug,526.0617822
3892,f,8/27/2014,3,Summer,27-Aug,612.3333901
3892,f,8/27/2014,19,Summer,27-Aug,2138.192086
3892,f,8/27/2014,20,Summer,27-Aug,777.1322618
3892,f,8/27/2014,21,Summer,27-Aug,336.4344804
3892,f,8/27/2014,22,Summer,27-Aug,419.177974
3892,f,8/27/2014,23,Summer,27-Aug,224.5760539
3892,f,8/28/2014,0,Summer,28-Aug,373.9674319
3892,f,8/28/2014,1,Summer,28-Aug,187.0144828
3892,f,8/28/2014,2,Summer,28-Aug,530.8214048
