tag_ident,gender,date,season,day-month,distance
3896,m,10/9/2014,Autumn,9-Oct,11891.67827
3896,m,10/10/2014,Autumn,10-Oct,12093.92379
3896,m,10/11/2014,Autumn,11-Oct,11155.50023
3896,m,10/12/2014,Autumn,12-Oct,12370.28428
3896,m,10/13/2014,Autumn,13-Oct,15899.07487
3896,m,10/14/2014,Autumn,14-Oct,10535.25365
3896,m,10/15/2014,Autumn,15-Oct,12727.40743
3896,m,10/16/2014,Autumn,16-Oct,11565.49437
3896,m,10/17/2014,Autumn,17-Oct,11494.32456
3896,m,10/18/2014,Autumn,18-Oct,11294.61865
3896,m,10/19/2014,Autumn,19-Oct,8991.832531
3896,m,10/20/2014,Autumn,20-Oct,8732.722885
3896,m,10/21/2014,Autumn,21-Oct,10217.76256
3896,m,10/22/2014,Autumn,22-Oct,15331.5543
3896,m,10/23/2014,Autumn,23-Oct,8359.553352
3896,m,10/24/2014,Autumn,24-Oct,7040.641236
3896,m,10/25/2014,Autumn,25-Oct,9794.196977
3896,m,10/26/2014,Autumn,26-Oct,12829.00563
3896,m,10/27/2014,Autumn,27-Oct,9983.99222
3896,m,10/28/2014,Autumn,28-Oct,15210.04839
3896,m,10/29/2014,Autumn,29-Oct,6534.215928
3896,m,10/30/2014,Autumn,30-Oct,11856.01563
3896,m,10/31/2014,Autumn,31-Oct,7619.036793
3896,m,11/1/2014,Autumn,1-Nov,11727.44884
3896,m,11/2/2014,Autumn,2-Nov,8691.886599
3896,m,11/3/2014,Autumn,3-Nov,7728.987364
3896,m,11/4/2014,Autumn,4-Nov,11375.96734
3896,m,11/5/2014,Autumn,5-Nov,11904.67367
3896,m,11/6/2014,Autumn,6-Nov,20328.9577
3896,m,11/7/2014,Autumn,7-Nov,14581.3292
3896,m,11/8/2014,Autumn,8-Nov,24786.67037
3896,m,11/9/2014,Autumn,9-Nov,12562.05065
3896,m,11/10/2014,Autumn,10-Nov,15910.71431
3896,m,11/11/2014,Autumn,11-Nov,11737.52309
3896,m,11/12/2014,Autumn,12-Nov,9049.566138
3896,m,11/13/2014,Autumn,13-Nov,4864.924069
3897,f,5/4/2015,Spring,4-May,8592.497565
3897,f,5/5/2015,Spring,5-May,5263.302686
3897,f,5/6/2015,Spring,6-May,5811.421772
3897,f,5/7/2015,Spring,7-May,12049.10374
3897,f,5/8/2015,Spring,8-May,5554.714032
3897,f,5/9/2015,Spring,9-May,3138.049544
3897,f,5/10/2015,Spring,10-May,5546.777951
3897,f,5/15/2015,Spring,15-May,5566.032948
3897,f,5/16/2015,Spring,16-May,16571.86586
3897,f,5/17/2015,Spring,17-May,8129.378193
3897,f,5/18/2015,Spring,18-May,9208.994185
3897,f,5/19/2015,Spring,19-May,6805.227075
3897,f,5/20/2015,Spring,20-May,9186.107704
3897,f,5/21/2015,Spring,21-May,7757.736273
3897,f,5/22/2015,Spring,22-May,2840.947918
3897,f,5/23/2015,Spring,23-May,10032.74679
3897,f,5/24/2015,Spring,24-May,10715.34502
3897,f,5/25/2015,Spring,25-May,4197.644524
3897,f,5/26/2015,Spring,26-May,3472.352171
3897,f,5/27/2015,Spring,27-May,11792.54796
3897,f,5/28/2015,Spring,28-May,5768.929591
3897,f,5/29/2015,Spring,29-May,14910.32409
3897,f,5/30/2015,Spring,30-May,10185.84788
3897,f,5/31/2015,Spring,31-May,9464.206331
3897,f,6/1/2015,Spring,1-Jun,7588.489996
3897,f,6/2/2015,Spring,2-Jun,17338.62835
3897,f,6/3/2015,Spring,3-Jun,16136.90531
3897,f,6/4/2015,Spring,4-Jun,17087.7547
3897,f,6/5/2015,Spring,5-Jun,14763.11124
3897,f,6/6/2015,Spring,6-Jun,9899.373867
3897,f,6/7/2015,Spring,7-Jun,14381.70069
3897,f,6/8/2015,Spring,8-Jun,2597.650115
3897,f,6/9/2015,Spring,9-Jun,13919.33249
3897,f,6/10/2015,Spring,10-Jun,6624.406635
3897,f,6/11/2015,Spring,11-Jun,13715.39952
3897,f,6/12/2015,Spring,12-Jun,5328.268178
3897,f,6/13/2015,Spring,13-Jun,3923.711551
3897,f,6/14/2015,Spring,14-Jun,13401.01637
3897,f,6/15/2015,Spring,15-Jun,4778.164165
3897,f,6/16/2015,Spring,16-Jun,12534.26002
3897,f,6/17/2015,Spring,17-Jun,8350.13858
3897,f,6/18/2015,Spring,18-Jun,5298.629605
3897,f,6/19/2015,Spring,19-Jun,10530.39341
3897,f,6/20/2015,Spring,20-Jun,12090.80947
3897,f,6/21/2015,Spring,21-Jun,5676.893022
3897,f,6/22/2015,Summer,22-Jun,11273.15343
3897,f,6/23/2015,Summer,23-Jun,11145.23957
3897,f,6/24/2015,Summer,24-Jun,6864.849008
3897,f,6/25/2015,Summer,25-Jun,6270.747234
3897,f,6/26/2015,Summer,26-Jun,3084.020734
3897,f,6/27/2015,Summer,27-Jun,13998.76438
3897,f,6/28/2015,Summer,28-Jun,11118.67019
3897,f,6/29/2015,Summer,29-Jun,10007.83986
3897,f,6/30/2015,Summer,30-Jun,10412.26075
3897,f,7/1/2015,Summer,1-Jul,17620.3202
3897,f,7/2/2015,Summer,2-Jul,16831.77237
3897,f,7/3/2015,Summer,3-Jul,8992.435011
3897,f,7/4/2015,Summer,4-Jul,12249.62888
3897,f,7/5/2015,Summer,5-Jul,11794.71037
3897,f,7/6/2015,Summer,6-Jul,12425.84683
3897,f,7/7/2015,Summer,7-Jul,10713.75241
3897,f,7/8/2015,Summer,8-Jul,13826.39586
3897,f,7/9/2015,Summer,9-Jul,13514.86329
3897,f,7/10/2015,Summer,10-Jul,8154.674798
3897,f,7/11/2015,Summer,11-Jul,11804.98076
3897,f,7/12/2015,Summer,12-Jul,6836.893264
3897,f,7/13/2015,Summer,13-Jul,9997.958864
3897,f,7/14/2015,Summer,14-Jul,13462.66166
3897,f,7/15/2015,Summer,15-Jul,10651.95094
3897,f,7/16/2015,Summer,16-Jul,9762.041008
3897,f,7/17/2015,Summer,17-Jul,6275.131852
3897,f,7/18/2015,Summer,18-Jul,5879.805573
3897,f,7/19/2015,Summer,19-Jul,8167.603544
3897,f,7/20/2015,Summer,20-Jul,5861.972533
3897,f,7/21/2015,Summer,21-Jul,13588.77474
3897,f,7/22/2015,Summer,22-Jul,11070.12285
3897,f,7/23/2015,Summer,23-Jul,13419.7436
3897,f,7/24/2015,Summer,24-Jul,10769.47752
3897,f,7/25/2015,Summer,25-Jul,13563.93676
3897,f,7/26/2015,Summer,26-Jul,14006.60408
3897,f,7/27/2015,Summer,27-Jul,11551.0727
3897,f,7/28/2015,Summer,28-Jul,15758.23902
3897,f,7/29/2015,Summer,29-Jul,14368.41221
3897,f,7/30/2015,Summer,30-Jul,10302.6361
3897,f,7/31/2015,Summer,31-Jul,20314.05912
3897,f,8/1/2015,Summer,1-Aug,14732.70064
3897,f,8/2/2015,Summer,2-Aug,9558.587436
3897,f,8/3/2015,Summer,3-Aug,8669.16493
3897,f,8/4/2015,Summer,4-Aug,12744.34151
3897,f,8/5/2015,Summer,5-Aug,7937.788296
3897,f,8/6/2015,Summer,6-Aug,8807.562477
3897,f,8/7/2015,Summer,7-Aug,8176.684642
3897,f,8/8/2015,Summer,8-Aug,7495.896292
3897,f,8/9/2015,Summer,9-Aug,5015.514988
3897,f,8/10/2015,Summer,10-Aug,5516.20715
3897,f,8/11/2015,Summer,11-Aug,8021.291338
3897,f,8/12/2015,Summer,12-Aug,8057.941204
3897,f,8/13/2015,Summer,13-Aug,6938.435453
3897,f,8/14/2015,Summer,14-Aug,8942.407922
3897,f,8/15/2015,Summer,15-Aug,7494.562693
3897,f,8/16/2015,Summer,16-Aug,4615.571976
3897,f,8/17/2015,Summer,17-Aug,9657.352233
3897,f,8/18/2015,Summer,18-Aug,5707.114821
3897,f,8/19/2015,Summer,19-Aug,3618.008575
3897,f,8/20/2015,Summer,20-Aug,5548.653328
3897,f,8/21/2015,Summer,21-Aug,5786.347508
3897,f,8/22/2015,Summer,22-Aug,6773.147088
3897,f,8/23/2015,Summer,23-Aug,8964.604229
3897,f,8/24/2015,Summer,24-Aug,9084.089066
3897,f,8/25/2015,Summer,25-Aug,4799.255985
3897,f,8/26/2015,Summer,26-Aug,6559.743711
3897,f,8/27/2015,Summer,27-Aug,10354.16425
3897,f,8/28/2015,Summer,28-Aug,14099.92255
3897,f,8/29/2015,Summer,29-Aug,8653.106964
3897,f,8/30/2015,Summer,30-Aug,6840.952136
3897,f,8/31/2015,Summer,31-Aug,8391.682497
3897,f,9/1/2015,Summer,1-Sep,7902.911003
3897,f,9/2/2015,Summer,2-Sep,8712.570945
3897,f,9/3/2015,Summer,3-Sep,5422.744748
3897,f,9/4/2015,Summer,4-Sep,14015.31155
3897,f,9/5/2015,Summer,5-Sep,10040.71828
3897,f,9/6/2015,Summer,6-Sep,11392.5487
3897,f,9/7/2015,Summer,7-Sep,6467.754904
3897,f,9/8/2015,Summer,8-Sep,11456.3119
3897,f,9/9/2015,Summer,9-Sep,12174.55616
3897,f,9/10/2015,Summer,10-Sep,7238.743936
3897,f,9/11/2015,Summer,11-Sep,3595.746553
3897,f,9/12/2015,Summer,12-Sep,10674.17077
3897,f,9/13/2015,Summer,13-Sep,5362.771308
3897,f,9/14/2015,Summer,14-Sep,7797.034999
3897,f,9/15/2015,Summer,15-Sep,4967.84704
3897,f,9/16/2015,Summer,16-Sep,11981.01534
3897,f,9/17/2015,Summer,17-Sep,6391.860575
3897,f,9/18/2015,Summer,18-Sep,4850.890401
3897,f,9/19/2015,Summer,19-Sep,6655.324518
3897,f,9/20/2015,Summer,20-Sep,6775.860662
3897,f,9/21/2015,Autumn,21-Sep,2375.740988
3897,f,9/22/2015,Autumn,22-Sep,4059.01852
3897,f,9/23/2015,Autumn,23-Sep,4544.351039
3897,f,9/24/2015,Autumn,24-Sep,10016.63808
3897,f,9/25/2015,Autumn,25-Sep,5261.85066
3897,f,9/26/2015,Autumn,26-Sep,6320.25656
3897,f,9/27/2015,Autumn,27-Sep,10806.8231
3897,f,9/28/2015,Autumn,28-Sep,11033.18147
3897,f,10/20/2015,Autumn,20-Oct,2723.514388
3897,f,10/21/2015,Autumn,21-Oct,1933.037967
3897,f,10/22/2015,Autumn,22-Oct,1341.931529
3897,f,10/23/2015,Autumn,23-Oct,9283.617901
3897,f,10/24/2015,Autumn,24-Oct,4738.509169
3897,f,10/25/2015,Autumn,25-Oct,6871.097464
3897,f,10/26/2015,Autumn,26-Oct,10352.51398
3897,f,10/27/2015,Autumn,27-Oct,5484.316911
3897,f,10/28/2015,Autumn,28-Oct,3622.455992
3897,f,10/29/2015,Autumn,29-Oct,3250.949417
3897,f,10/30/2015,Autumn,30-Oct,7473.279006
3897,f,10/31/2015,Autumn,31-Oct,4154.191775
3897,f,11/1/2015,Autumn,1-Nov,4483.422651
3898,m,5/21/2015,Spring,21-May,8166.581609
3898,m,5/22/2015,Spring,22-May,13290.59774
3898,m,5/23/2015,Spring,23-May,15369.60245
3898,m,5/24/2015,Spring,24-May,11091.49743
3898,m,5/25/2015,Spring,25-May,10180.06235
3898,m,5/26/2015,Spring,26-May,28667.83227
3898,m,5/27/2015,Spring,27-May,20368.08723
3898,m,5/28/2015,Spring,28-May,10700.43366
3898,m,5/29/2015,Spring,29-May,9740.774899
3898,m,5/30/2015,Spring,30-May,18555.98427
3898,m,5/31/2015,Spring,31-May,13116.38746
3898,m,6/1/2015,Spring,1-Jun,7127.975949
3898,m,6/2/2015,Spring,2-Jun,13801.26412
3898,m,6/3/2015,Spring,3-Jun,10657.98367
3898,m,6/4/2015,Spring,4-Jun,11858.18584
3898,m,6/5/2015,Spring,5-Jun,7617.866594
3898,m,6/6/2015,Spring,6-Jun,9051.496454
3898,m,6/7/2015,Spring,7-Jun,20969.01794
3898,m,6/8/2015,Spring,8-Jun,10383.59599
3898,m,6/9/2015,Spring,9-Jun,9504.910691
3898,m,6/10/2015,Spring,10-Jun,10845.01271
3898,m,6/11/2015,Spring,11-Jun,7037.619435
3898,m,6/12/2015,Spring,12-Jun,11409.3563
3898,m,6/13/2015,Spring,13-Jun,16135.5707
3898,m,6/14/2015,Spring,14-Jun,14659.24817
3898,m,6/15/2015,Spring,15-Jun,17185.05987
3898,m,6/16/2015,Spring,16-Jun,12577.15638
3898,m,6/17/2015,Spring,17-Jun,9464.797334
3898,m,6/18/2015,Spring,18-Jun,10326.18003
3898,m,6/19/2015,Spring,19-Jun,15507.70341
3898,m,6/20/2015,Spring,20-Jun,11626.56444
3898,m,6/21/2015,Spring,21-Jun,11315.72359
3898,m,6/22/2015,Summer,22-Jun,10314.09932
3898,m,6/23/2015,Summer,23-Jun,10244.33126
3898,m,6/24/2015,Summer,24-Jun,12907.93237
3898,m,6/25/2015,Summer,25-Jun,11631.42132
3898,m,6/26/2015,Summer,26-Jun,8561.986657
3898,m,6/27/2015,Summer,27-Jun,10456.61115
3898,m,6/28/2015,Summer,28-Jun,12602.0363
3898,m,6/29/2015,Summer,29-Jun,11162.26685
3898,m,6/30/2015,Summer,30-Jun,11992.30414
3898,m,7/1/2015,Summer,1-Jul,15439.85436
3898,m,7/2/2015,Summer,2-Jul,17723.92644
3898,m,7/3/2015,Summer,3-Jul,13092.50232
3898,m,7/4/2015,Summer,4-Jul,10681.03525
3898,m,7/5/2015,Summer,5-Jul,15820.94892
3898,m,7/6/2015,Summer,6-Jul,13995.76913
3898,m,7/7/2015,Summer,7-Jul,10473.43662
3898,m,7/8/2015,Summer,8-Jul,11138.74748
3898,m,7/9/2015,Summer,9-Jul,15619.83407
3898,m,7/10/2015,Summer,10-Jul,9076.508774
3898,m,7/11/2015,Summer,11-Jul,17605.10848
3898,m,7/12/2015,Summer,12-Jul,18389.12801
3898,m,7/13/2015,Summer,13-Jul,16582.30341
3898,m,7/14/2015,Summer,14-Jul,19319.96322
3898,m,7/15/2015,Summer,15-Jul,18459.43649
3898,m,7/16/2015,Summer,16-Jul,12572.34967
3898,m,7/17/2015,Summer,17-Jul,14253.40757
3898,m,7/18/2015,Summer,18-Jul,16679.03688
3898,m,7/19/2015,Summer,19-Jul,12089.25761
3898,m,7/20/2015,Summer,20-Jul,18905.39204
3898,m,7/21/2015,Summer,21-Jul,17251.2609
3898,m,7/22/2015,Summer,22-Jul,11823.91024
3898,m,7/23/2015,Summer,23-Jul,16005.30836
3898,m,7/24/2015,Summer,24-Jul,13068.50443
3898,m,7/25/2015,Summer,25-Jul,17645.8482
3898,m,7/26/2015,Summer,26-Jul,24292.10349
3898,m,7/27/2015,Summer,27-Jul,16469.21167
3898,m,7/28/2015,Summer,28-Jul,17528.17301
3898,m,7/29/2015,Summer,29-Jul,18482.23298
3898,m,7/30/2015,Summer,30-Jul,14420.4606
3898,m,7/31/2015,Summer,31-Jul,8088.176366
3898,m,8/1/2015,Summer,1-Aug,15262.93497
3898,m,8/2/2015,Summer,2-Aug,16251.25844
3898,m,8/3/2015,Summer,3-Aug,11804.92791
3898,m,8/4/2015,Summer,4-Aug,13684.07872
3898,m,8/5/2015,Summer,5-Aug,9213.655926
3898,m,8/6/2015,Summer,6-Aug,9682.464822
3898,m,8/7/2015,Summer,7-Aug,5287.263637
3899,f,5/13/2015,Spring,13-May,5358.378314
3899,f,5/14/2015,Spring,14-May,5827.503841
3899,f,5/15/2015,Spring,15-May,9935.667796
3899,f,5/16/2015,Spring,16-May,6660.761064
3899,f,5/17/2015,Spring,17-May,9692.970635
3899,f,5/18/2015,Spring,18-May,10184.74298
3899,f,5/19/2015,Spring,19-May,8382.210144
3899,f,5/20/2015,Spring,20-May,10810.87532
3899,f,5/21/2015,Spring,21-May,8196.243515
3899,f,5/22/2015,Spring,22-May,8807.635088
3899,f,5/23/2015,Spring,23-May,11318.34161
3899,f,5/24/2015,Spring,24-May,4842.313751
3899,f,5/25/2015,Spring,25-May,15781.63907
3899,f,5/26/2015,Spring,26-May,17214.01243
3899,f,5/27/2015,Spring,27-May,9479.637104
3899,f,5/28/2015,Spring,28-May,14822.88624
3899,f,5/29/2015,Spring,29-May,12686.71474
3899,f,5/30/2015,Spring,30-May,15204.77167
3899,f,5/31/2015,Spring,31-May,9393.722319
3899,f,6/1/2015,Spring,1-Jun,19683.67868
3899,f,6/2/2015,Spring,2-Jun,12674.12637
3899,f,6/3/2015,Spring,3-Jun,14667.03915
3899,f,6/4/2015,Spring,4-Jun,16677.96507
3899,f,6/5/2015,Spring,5-Jun,14699.56501
3899,f,6/6/2015,Spring,6-Jun,7593.121204
3899,f,6/7/2015,Spring,7-Jun,11867.35486
3899,f,6/8/2015,Spring,8-Jun,16624.65951
3899,f,6/9/2015,Spring,9-Jun,16632.49798
3899,f,6/10/2015,Spring,10-Jun,10495.55425
3899,f,6/11/2015,Spring,11-Jun,9620.237924
3899,f,6/12/2015,Spring,12-Jun,13280.72086
3899,f,6/13/2015,Spring,13-Jun,11683.59093
3899,f,6/14/2015,Spring,14-Jun,10312.78162
3899,f,6/15/2015,Spring,15-Jun,8383.233365
3899,f,6/16/2015,Spring,16-Jun,12626.02181
3899,f,6/17/2015,Spring,17-Jun,9339.255522
3899,f,6/18/2015,Spring,18-Jun,8741.531126
3899,f,6/19/2015,Spring,19-Jun,8890.490523
3899,f,6/20/2015,Spring,20-Jun,11867.1014
3899,f,6/21/2015,Spring,21-Jun,7624.415184
3899,f,6/22/2015,Summer,22-Jun,14254.70931
3899,f,6/23/2015,Summer,23-Jun,8719.157667
3899,f,6/24/2015,Summer,24-Jun,9815.944066
3899,f,6/25/2015,Summer,25-Jun,8754.684768
3899,f,6/26/2015,Summer,26-Jun,12130.27679
3899,f,6/27/2015,Summer,27-Jun,9781.225146
3899,f,6/28/2015,Summer,28-Jun,16128.6979
3899,f,6/29/2015,Summer,29-Jun,15645.41761
3899,f,6/30/2015,Summer,30-Jun,10206.29173
3899,f,7/1/2015,Summer,1-Jul,9135.146134
3899,f,7/2/2015,Summer,2-Jul,12821.58559
3899,f,7/3/2015,Summer,3-Jul,11499.08542
3899,f,7/4/2015,Summer,4-Jul,12738.7443
3899,f,7/5/2015,Summer,5-Jul,5226.454052
3899,f,7/6/2015,Summer,6-Jul,20186.73086
3899,f,7/7/2015,Summer,7-Jul,15839.92333
3899,f,7/8/2015,Summer,8-Jul,13339.31437
3899,f,7/9/2015,Summer,9-Jul,15113.51327
3899,f,7/10/2015,Summer,10-Jul,16206.39321
3899,f,7/11/2015,Summer,11-Jul,21912.22161
3899,f,7/12/2015,Summer,12-Jul,12241.98084
3899,f,7/13/2015,Summer,13-Jul,4374.201636
3899,f,7/14/2015,Summer,14-Jul,12117.71966
3899,f,7/15/2015,Summer,15-Jul,16594.30817
3899,f,7/16/2015,Summer,16-Jul,15102.66462
3899,f,7/17/2015,Summer,17-Jul,10055.75298
3899,f,7/18/2015,Summer,18-Jul,9885.532866
3899,f,7/19/2015,Summer,19-Jul,11656.26589
3899,f,7/20/2015,Summer,20-Jul,5859.140002
3899,f,7/21/2015,Summer,21-Jul,12455.04386
3899,f,7/22/2015,Summer,22-Jul,14911.07289
3899,f,7/23/2015,Summer,23-Jul,8318.561141
3899,f,7/24/2015,Summer,24-Jul,5118.359896
3899,f,7/25/2015,Summer,25-Jul,12452.62769
3899,f,7/26/2015,Summer,26-Jul,11135.50705
3899,f,7/27/2015,Summer,27-Jul,11973.56797
3899,f,7/28/2015,Summer,28-Jul,14997.22904
3899,f,7/29/2015,Summer,29-Jul,11927.14867
3899,f,7/30/2015,Summer,30-Jul,7155.794246
3899,f,7/31/2015,Summer,31-Jul,17317.71344
3899,f,8/1/2015,Summer,1-Aug,12205.31996
3899,f,8/2/2015,Summer,2-Aug,9294.768168
3899,f,8/3/2015,Summer,3-Aug,9199.944769
3899,f,8/4/2015,Summer,4-Aug,9921.684149
3899,f,8/5/2015,Summer,5-Aug,11179.41608
3899,f,8/6/2015,Summer,6-Aug,9895.530918
3899,f,8/7/2015,Summer,7-Aug,12244.24779
3899,f,8/8/2015,Summer,8-Aug,5362.951982
3899,f,8/9/2015,Summer,9-Aug,18718.78461
3899,f,8/10/2015,Summer,10-Aug,7442.945751
3899,f,8/11/2015,Summer,11-Aug,17065.69423
3899,f,8/12/2015,Summer,12-Aug,5477.15524
3899,f,8/13/2015,Summer,13-Aug,4724.578341
3899,f,8/14/2015,Summer,14-Aug,5854.048409
3899,f,8/15/2015,Summer,15-Aug,6019.144803
3899,f,8/16/2015,Summer,16-Aug,5563.099461
3899,f,8/17/2015,Summer,17-Aug,3273.145028
3899,f,8/18/2015,Summer,18-Aug,8203.637967
3899,f,8/19/2015,Summer,19-Aug,11299.98021
3899,f,8/20/2015,Summer,20-Aug,12993.50114
3899,f,8/21/2015,Summer,21-Aug,7993.877932
3899,f,8/22/2015,Summer,22-Aug,5213.777951
3899,f,8/23/2015,Summer,23-Aug,4518.141941
3899,f,8/24/2015,Summer,24-Aug,4461.003445
3899,f,8/25/2015,Summer,25-Aug,11409.53673
3899,f,8/26/2015,Summer,26-Aug,9200.891813
3899,f,8/27/2015,Summer,27-Aug,4085.37624
3899,f,8/28/2015,Summer,28-Aug,8503.361441
3899,f,8/29/2015,Summer,29-Aug,7928.980186
3899,f,8/30/2015,Summer,30-Aug,5916.445149
3899,f,8/31/2015,Summer,31-Aug,5187.12405
3899,f,9/1/2015,Summer,1-Sep,4770.965042
3899,f,9/2/2015,Summer,2-Sep,6812.777952
3899,f,9/3/2015,Summer,3-Sep,8733.419803
3899,f,9/4/2015,Summer,4-Sep,3941.109053
3899,f,9/5/2015,Summer,5-Sep,6964.616437
3899,f,9/6/2015,Summer,6-Sep,7840.945925
3899,f,9/7/2015,Summer,7-Sep,7698.36261
3899,f,9/8/2015,Summer,8-Sep,13293.73477
3899,f,9/9/2015,Summer,9-Sep,7530.762413
3899,f,9/10/2015,Summer,10-Sep,6437.559034
3899,f,9/11/2015,Summer,11-Sep,6649.847108
3899,f,9/12/2015,Summer,12-Sep,5129.924153
3899,f,9/13/2015,Summer,13-Sep,4329.923288
4043,f,2/17/2016,Winter,17-Feb,5201.440227
4043,f,2/18/2016,Winter,18-Feb,3885.619855
4043,f,2/19/2016,Winter,19-Feb,5381.406645
4043,f,2/20/2016,Winter,20-Feb,9621.200833
4043,f,2/21/2016,Winter,21-Feb,4843.058174
4043,f,2/22/2016,Winter,22-Feb,4279.491433
4043,f,2/23/2016,Winter,23-Feb,3539.348271
4043,f,2/24/2016,Winter,24-Feb,4072.326724
4043,f,2/25/2016,Winter,25-Feb,4239.274628
4043,f,2/26/2016,Winter,26-Feb,4781.594907
4043,f,2/27/2016,Winter,27-Feb,3574.837287
4043,f,2/28/2016,Winter,28-Feb,5235.059772
4043,f,2/29/2016,Winter,29-Feb,4700.815477
4043,f,3/1/2016,Winter,1-Mar,6454.707069
4043,f,3/2/2016,Winter,2-Mar,5874.24568
4043,f,3/3/2016,Winter,3-Mar,4291.163281
4043,f,3/4/2016,Winter,4-Mar,2767.22136
4043,f,3/5/2016,Winter,5-Mar,3332.60972
4043,f,3/6/2016,Winter,6-Mar,4817.873386
4043,f,3/7/2016,Winter,7-Mar,4390.272379
4043,f,3/8/2016,Winter,8-Mar,4260.12956
4043,f,3/9/2016,Winter,9-Mar,3142.375779
4043,f,3/10/2016,Winter,10-Mar,2970.423701
4043,f,3/11/2016,Winter,11-Mar,5595.26282
4043,f,3/12/2016,Winter,12-Mar,14069.20399
4043,f,3/13/2016,Winter,13-Mar,1919.401987
4043,f,3/14/2016,Winter,14-Mar,9192.906974
4043,f,3/15/2016,Winter,15-Mar,5629.917039
4043,f,3/16/2016,Winter,16-Mar,8029.925733
4043,f,3/17/2016,Winter,17-Mar,7805.481852
4043,f,3/18/2016,Winter,18-Mar,5560.383685
4043,f,3/19/2016,Winter,19-Mar,4417.857893
4043,f,3/20/2016,Winter,20-Mar,8779.31423
4043,f,3/21/2016,Spring,21-Mar,11213.68299
4043,f,3/22/2016,Spring,22-Mar,16984.6123
4043,f,3/23/2016,Spring,23-Mar,5906.262143
4043,f,3/24/2016,Spring,24-Mar,12823.16654
4043,f,3/25/2016,Spring,25-Mar,8862.879357
4043,f,3/26/2016,Spring,26-Mar,7704.666204
4043,f,3/27/2016,Spring,27-Mar,13459.60592
4043,f,3/28/2016,Spring,28-Mar,6100.77745
4043,f,3/29/2016,Spring,29-Mar,7947.400808
4043,f,3/30/2016,Spring,30-Mar,17473.59462
4043,f,3/31/2016,Spring,31-Mar,8885.405921
4043,f,4/1/2016,Spring,1-Apr,8425.080986
4043,f,4/2/2016,Spring,2-Apr,14686.06765
4043,f,4/3/2016,Spring,3-Apr,22201.0116
4043,f,4/4/2016,Spring,4-Apr,3997.357247
4044,f,4/19/2016,Spring,19-Apr,20653.25073
4044,f,4/20/2016,Spring,20-Apr,16657.60002
4044,f,4/21/2016,Spring,21-Apr,12521.80121
4044,f,4/22/2016,Spring,22-Apr,11699.68248
4044,f,4/23/2016,Spring,23-Apr,17992.97518
4044,f,4/24/2016,Spring,24-Apr,15177.96354
4044,f,4/25/2016,Spring,25-Apr,12496.32094
4044,f,4/26/2016,Spring,26-Apr,12492.28526
4044,f,4/27/2016,Spring,27-Apr,13124.07827
4044,f,4/28/2016,Spring,28-Apr,16170.68339
4044,f,4/29/2016,Spring,29-Apr,22130.50393
4044,f,4/30/2016,Spring,30-Apr,15992.92933
4044,f,5/1/2016,Spring,1-May,10925.15074
4044,f,5/2/2016,Spring,2-May,7178.445102
4044,f,5/3/2016,Spring,3-May,10807.41214
4044,f,5/4/2016,Spring,4-May,8891.291942
4044,f,5/5/2016,Spring,5-May,10685.59034
4044,f,5/6/2016,Spring,6-May,7483.335257
4044,f,5/7/2016,Spring,7-May,11526.35301
4044,f,5/8/2016,Spring,8-May,11175.97518
4044,f,5/9/2016,Spring,9-May,11822.49494
4044,f,5/10/2016,Spring,10-May,7028.183401
4044,f,5/11/2016,Spring,11-May,7978.017603
4044,f,5/12/2016,Spring,12-May,6886.766462
4044,f,5/13/2016,Spring,13-May,8188.86974
4044,f,5/14/2016,Spring,14-May,14585.57626
4044,f,5/15/2016,Spring,15-May,3816.251809
4045,m,4/19/2016,Spring,19-Apr,3693.679297
4045,m,4/20/2016,Spring,20-Apr,9976.917126
4045,m,4/21/2016,Spring,21-Apr,12762.53624
4045,m,4/22/2016,Spring,22-Apr,18091.95473
4045,m,4/23/2016,Spring,23-Apr,3446.455109
4045,m,4/24/2016,Spring,24-Apr,4113.41716
4045,m,4/25/2016,Spring,25-Apr,2991.13989
4045,m,4/26/2016,Spring,26-Apr,3521.437583
4045,m,4/27/2016,Spring,27-Apr,3346.675214
4045,m,4/28/2016,Spring,28-Apr,3285.0154
4045,m,4/29/2016,Spring,29-Apr,3062.657985
4045,m,4/30/2016,Spring,30-Apr,3955.278689
4045,m,5/1/2016,Spring,1-May,2931.08419
4045,m,5/2/2016,Spring,2-May,3784.11979
4045,m,5/3/2016,Spring,3-May,5503.955269
4045,m,5/4/2016,Spring,4-May,3666.154862
4045,m,5/5/2016,Spring,5-May,5286.149524
4045,m,5/6/2016,Spring,6-May,5688.788502
4045,m,5/7/2016,Spring,7-May,3224.154854
4045,m,5/8/2016,Spring,8-May,3794.572501
4045,m,5/9/2016,Spring,9-May,3796.125567
4045,m,5/10/2016,Spring,10-May,3457.582462
4045,m,5/11/2016,Spring,11-May,4093.036445
4045,m,5/12/2016,Spring,12-May,3725.63249
4045,m,5/13/2016,Spring,13-May,3416.332073
4045,m,5/14/2016,Spring,14-May,3032.615386
4045,m,5/15/2016,Spring,15-May,3688.21877
4045,m,5/16/2016,Spring,16-May,3348.828736
4046,f,6/6/2016,Spring,6-Jun,6963.819964
4046,f,6/7/2016,Spring,7-Jun,4514.548202
4046,f,6/8/2016,Spring,8-Jun,14327.87215
4046,f,6/9/2016,Spring,9-Jun,8913.742135
