timestamp,long,lat,start_time,used_time_,tag_ident,utm_east,utm_north,utm_zone,date,time,Gender,trueDate,Hour,arbDate,arbHour
2016-04-24 02:00:23,7.6851155000000002104343366227113,52.2967111999999971772012941073626,2016-04-24 02:00:00,22,"4045",410332.4536212567472830414772033691406,5794854.2231577103957533836364746093750,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:02:07,7.6851701999999999515011950279586,52.2966659000000007040398486424237,2016-04-24 02:02:00,6,"4045",410336.0921884296694770455360412597656,5794849.1171036930754780769348144531250,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:04:07,7.6851671000000001399143911839928,52.2966922000000025150256988126785,2016-04-24 02:04:01,5,"4045",410335.9339140607044100761413574218750,5794852.0460578948259353637695312500000,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:06:07,7.6851048999999997946019902883563,52.2967055000000016207195585593581,2016-04-24 02:06:00,6,"4045",410331.7192812520079314708709716796875,5794853.6023240955546498298645019531250,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:08:08,7.6850965000000002191882231272757,52.2967068999999966649738780688494,2016-04-24 02:08:00,7,"4045",410331.1493026033276692032814025878906,5794853.7684360733255743980407714843750,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:10:07,7.6850664000000001863099896581843,52.2966745000000017284946807194501,2016-04-24 02:10:00,6,"4045",410329.0313023815397173166275024414063,5794850.2021477287635207176208496093750,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:12:07,7.6849880999999999886540535953827,52.2965616999999980407665134407580,2016-04-24 02:12:01,5,"4045",410323.4640692813554778695106506347656,5794837.7533767269924283027648925781250,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:14:07,7.6850781000000001341732058790512,52.2966308999999966999894240871072,2016-04-24 02:14:01,5,"4045",410329.7410746701061725616455078125000,5794845.3384176418185234069824218750000,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:16:07,7.6850675999999999987721821526065,52.2966101000000023191205400507897,2016-04-24 02:16:00,6,"4045",410328.9830521112307906150817871093750,5794843.0380217274650931358337402343750,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:18:08,7.6850484999999997270947460492607,52.2966294000000004871253622695804,2016-04-24 02:18:01,6,"4045",410327.7195807460229843854904174804688,5794845.2082431586459279060363769531250,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:20:07,7.6851522000000001000330485112499,52.2966218999999981065229803789407,2016-04-24 02:20:00,6,"4045",410334.7758763278834521770477294921875,5794844.2456643898040056228637695312500,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
2016-04-24 02:22:07,7.6849455999999998212501850503031,52.2967050000000028830982046201825,2016-04-24 02:22:01,5,"4045",410320.8554068675730377435684204101563,5794853.7439991934224963188171386718750,32N,2018/06/25,,m,2016-04-24,"2",2016-04-23,"9"
