timestamp,long,lat,start_time,used_time_,tag_ident,utm_east,utm_north,utm_zone,date,time,Gender,trueDate,Hour,arbDate,arbHour
2016-06-13 03:00:27,7.6907636999999997584609445766546,52.2962901000000002227352524641901,2016-06-13 03:00:00,26,"5159",410716.7645585685968399047851562500000,5794800.4083929806947708129882812500000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:02:27,7.6907297000000003350805855006911,52.2963152000000022212589101400226,2016-06-13 03:02:00,26,"5159",410714.4965136331156827509403228759766,5794803.2419687705114483833312988281250,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:04:28,7.6908070000000003929585545847658,52.2962605999999965433744364418089,2016-06-13 03:04:00,27,"5159",410719.6579427408287301659584045410156,5794797.0739780534058809280395507812500,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:06:15,7.6913315999999998240355125744827,52.2967761999999964928065310232341,2016-06-13 03:06:00,14,"5159",410756.4679294125526212155818939208984,5794853.7729121698066592216491699218750,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:06:27,7.6912010000000003984155227954034,52.2968383999999986144757713191211,2016-06-13 03:06:21,5,"5159",410747.6872124478104524314403533935547,5794860.8518441803753376007080078125000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:06:37,7.6916321999999999192709765338805,52.2969273000000001161424734164029,2016-06-13 03:06:31,5,"5159",410777.2698761088540777564048767089844,5794870.2079839399084448814392089843750,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:08:38,7.6903496000000002297269929840695,52.2960090999999991367985785473138,2016-06-13 03:08:00,37,"5159",410687.9609865327365696430206298828125,5794769.6659329487010836601257324218750,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:10:17,7.6896075000000001509192770754453,52.2959190999999989912794262636453,2016-06-13 03:10:00,16,"5159",410637.1742898419033735990524291992188,5794760.5716284615918993949890136718750,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:12:16,7.6904035999999997841314325341955,52.2961218000000016559170035179704,2016-06-13 03:12:00,15,"5159",410691.8700871155015192925930023193359,5794782.1339536383748054504394531250000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:14:22,7.6903152999999999650526660843752,52.2961278000000007182279659900814,2016-06-13 03:14:00,21,"5159",410685.8607890824205242097377777099609,5794782.9101929618045687675476074218750,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:16:24,7.6911722999999998506837073364295,52.2966970000000017648744687903672,2016-06-13 03:16:00,23,"5159",410745.4458442885661497712135314941406,5794845.1605453388765454292297363281250,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:17:38,7.6918240999999998308567228377797,52.2965559000000013156750355847180,2016-06-13 03:17:10,27,"5159",410789.6093919408740475773811340332031,5794828.6639855010434985160827636718750,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:17:46,7.6917270999999995950702214031480,52.2966351999999972122168401256204,2016-06-13 03:17:40,5,"5159",410783.1541794186923652887344360351563,5794837.6033392185345292091369628906250,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:18:16,7.6911106000000000193494997802190,52.2964915000000019063008949160576,2016-06-13 03:18:00,15,"5159",410740.8252658572164364159107208251953,5794822.3806493002921342849731445312500,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:20:16,7.6919791000000001801595317374449,52.2966326000000023555003281217068,2016-06-13 03:20:01,14,"5159",410800.3331865564105100929737091064453,5794837.0036944607272744178771972656250,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:22:16,7.6921325999999998757061803189572,52.2967320999999998321072780527174,2016-06-13 03:22:00,15,"5159",410811.0004637013189494609832763671875,5794847.8811173457652330398559570312500,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:24:18,7.6917821999999995696839505399112,52.2966546999999977174411469604820,2016-06-13 03:24:00,17,"5159",410786.9507115207379683852195739746094,5794839.7042629066854715347290039062500,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:26:20,7.6923611000000002846377356036101,52.2968773999999996249243849888444,2016-06-13 03:26:01,18,"5159",410826.8740236875019036233425140380859,5794863.7601257078349590301513671875000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:28:15,7.6919501999999999597434907627758,52.2965872999999987769115250557661,2016-06-13 03:28:01,13,"5159",410798.2714339744998142123222351074219,5794832.0009768381714820861816406250000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:30:15,7.6922535999999999134502104425337,52.2967043000000018082573660649359,2016-06-13 03:30:00,14,"5159",410819.1957590092206373810768127441406,5794844.6401322074234485626220703125000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:32:16,7.6924637000000002373667484789621,52.2968642000000016878402675502002,2016-06-13 03:32:00,15,"5159",410833.8439104818971827626228332519531,5794862.1656546564772725105285644531250,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:34:19,7.6915640999999999039005160739180,52.2965729000000010273652151226997,2016-06-13 03:34:00,18,"5159",410771.9137663166038691997528076171875,5794830.8751107007265090942382812500000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:36:16,7.6916333999999997317331690283027,52.2965786999999977524566929787397,2016-06-13 03:36:01,14,"5159",410776.6510931509546935558319091796875,5794831.4347977861762046813964843750000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:38:18,7.6917827000000000836621438793372,52.2967547000000010370968084316701,2016-06-13 03:38:00,17,"5159",410787.1857629288570024073123931884766,5794850.8257661275565624237060546875000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:40:20,7.6909853000000003575564733182546,52.2969720999999978516825649421662,2016-06-13 03:40:00,19,"5159",410733.2472396477824077010154724121094,5794875.9880180992186069488525390625000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:42:21,7.6907166000000000138925315695815,52.2966413999999986117472872138023,2016-06-13 03:42:01,19,"5159",410714.2592499032034538686275482177734,5794839.5384700959548354148864746093750,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:44:16,7.6915822000000000357999851985369,52.2976638000000022543645172845572,2016-06-13 03:44:01,14,"5159",410775.3406066996976733207702636718750,5794952.1840110383927822113037109375000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:46:16,7.6909555999999996700466908805538,52.2965646000000035087396099697798,2016-06-13 03:46:00,15,"5159",410730.4025576658314093947410583496094,5794830.7020010352134704589843750000000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:48:15,7.6898301000000000016143530956469,52.2964298999999996908627508673817,2016-06-13 03:48:01,13,"5159",410653.3819425668916665017604827880859,5794817.1087001673877239227294921875000,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:50:16,7.6891613999999997020040609641001,52.2961462999999966427822073455900,2016-06-13 03:50:00,15,"5159",410607.2111081046750769019126892089844,5794786.3917202297598123550415039062500,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:52:19,7.6905445999999999528995431319345,52.2964692999999982703229761682451,2016-06-13 03:52:00,19,"5159",410702.1841617934405803680419921875000,5794820.6094116019085049629211425781250,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:54:16,7.6911350000000000548538992006797,52.2965200000000010049916454590857,2016-06-13 03:54:00,15,"5159",410742.5464417155599221587181091308594,5794825.5203748103231191635131835937500,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:56:14,7.6914626999999997636336956929881,52.2964567000000002394699549768120,2016-06-13 03:56:00,13,"5159",410764.7655824514222331345081329345703,5794818.0761685175821185111999511718750,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
2016-06-13 03:58:15,7.6915801000000003639911483332980,52.2964686999999983640918799210340,2016-06-13 03:58:00,14,"5159",410772.7954023389029316604137420654297,5794819.2661463981494307518005371093750,32N,2018/06/25,,f,2016-06-13,"3",2016-06-12,"10"
