timestamp,long,lat,start_time,used_time_,tag_ident,utm_east,utm_north,utm_zone,date,time,Gender,trueDate,Hour,arbDate,arbHour
2016-05-08 04:00:08,7.6823402999999998996827343944460,52.2956213000000005308720574248582,2016-05-08 04:00:00,7,"4045",410141.0033319721696898341178894042969,5794736.4436532584950327873229980468750,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:02:07,7.6824938999999998756607055838685,52.2958112999999968906195135787129,2016-05-08 04:02:01,5,"4045",410151.8622816923307254910469055175781,5794757.3850510418415069580078125000000,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:04:08,7.6824545999999998002749634906650,52.2957661000000015860678104218096,2016-05-08 04:04:00,7,"4045",410149.0908340452588163316249847412109,5794752.4066246515139937400817871093750,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:06:08,7.6822832999999999259443939081393,52.2958433000000013635144568979740,2016-05-08 04:06:01,6,"4045",410137.5656933658174239099025726318359,5794761.2054688222706317901611328125000,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:08:21,7.6821948000000004341814019426238,52.2959268999999977722836774773896,2016-05-08 04:08:01,20,"4045",410131.6998818081337958574295043945313,5794770.6133866170421242713928222656250,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:10:09,7.6824452000000000850832293508574,52.2957152999999976827893988229334,2016-05-08 04:10:00,8,"4045",410148.3470100397244095802307128906250,5794746.7682586126029491424560546875000,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:12:09,7.6823537000000001739863364491612,52.2956561000000021977029973641038,2016-05-08 04:12:00,8,"4045",410141.9875523673836141824722290039063,5794740.2975171795114874839782714843750,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:14:09,7.6823952000000002016122380155139,52.2956726999999972349542076699436,2016-05-08 04:14:00,8,"4045",410144.8511525377398356795310974121094,5794742.0922869835048913955688476562500,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:16:10,7.6824224000000000955878931563348,52.2957077000000012390046322252601,2016-05-08 04:16:00,9,"4045",410146.7768337854649871587753295898438,5794745.9512711334973573684692382812500,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:18:14,7.6823351000000004162870936852414,52.2956580999999971481884131208062,2016-05-08 04:18:00,13,"4045",410140.7232137653627432882785797119141,5794740.5430417433381080627441406250000,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:20:09,7.6824135000000000061959326558281,52.2956028999999986695002007763833,2016-05-08 04:20:00,8,"4045",410145.9578110923757776618003845214844,5794734.3063472909852862358093261718750,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
2016-05-08 04:22:07,7.6824419999999999930651028989814,52.2955911000000028820977604482323,2016-05-08 04:22:00,6,"4045",410147.8774274112656712532043457031250,5794732.9585726689547300338745117187500,32N,2018/06/25,,m,2016-05-08,"4",2016-05-07,"11"
