timestamp,long,lat,start_time,used_time_,tag_ident,utm_east,utm_north,utm_zone,date,time,Gender,trueDate,Hour,arbDate,arbHour
2016-04-26 00:00:07,7.6851329000000001556713868922088,52.2967453999999989378011377993971,2016-04-26 00:00:00,7,"4045",410333.7092249755514785647392272949219,5794858.0053725037723779678344726562500,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:02:07,7.6852806999999998538442014250904,52.2967016999999998461134964600205,2016-04-26 00:02:00,6,"4045",410343.6996269699884578585624694824219,5794852.9619914470240473747253417968750,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:04:08,7.6853902999999998968405634514056,52.2966233000000002562046574894339,2016-04-26 00:04:00,7,"4045",410351.0150684172986075282096862792969,5794844.1065531121566891670227050781250,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:06:08,7.6852701999999997184431776986457,52.2966492999999985613612807355821,2016-04-26 00:06:00,7,"4045",410342.8777938059647567570209503173828,5794847.1470060795545578002929687500000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:08:12,7.6847009999999995599750945984852,52.2967875000000006480149750132114,2016-04-26 00:08:01,10,"4045",410304.3425162080675363540649414062500,5794863.2227134043350815773010253906250,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:10:07,7.6850088000000003063405529246666,52.2967578000000017368620319757611,2016-04-26 00:10:00,7,"4045",410325.2717473810189403593540191650391,5794859.5382010694593191146850585937500,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:12:08,7.6852726999999996237988852954004,52.2966245000000000686668499838561,2016-04-26 00:12:00,7,"4045",410342.9981870942865498363971710205078,5794844.3856267770752310752868652343750,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:14:08,7.6851418000000002450633473927155,52.2966941999999974655111145693809,2016-04-26 00:14:01,6,"4045",410334.2127146981074474751949310302734,5794852.2998299309983849525451660156250,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:16:08,7.6855688999999998145540303084999,52.2966757000000015409568732138723,2016-04-26 00:16:00,8,"4045",410363.2998477850342169404029846191406,5794849.7134283874183893203735351562500,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:18:08,7.6851509000000000071395334089175,52.2966290999999969812961353454739,2016-04-26 00:18:00,7,"4045",410334.7017697091796435415744781494141,5794845.0480662696063518524169921875000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:20:07,7.6852065999999998879843587928917,52.2965850000000003205968823749572,2016-04-26 00:20:01,6,"4045",410338.4109613781911320984363555908203,5794840.0742411315441131591796875000000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:22:09,7.6855332000000000647332853986882,52.2965704000000002338310878258198,2016-04-26 00:22:01,7,"4045",410360.6528015619260258972644805908203,5794838.0460394257679581642150878906250,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:24:07,7.6853053999999998424641489691567,52.2965660999999997216036717873067,2016-04-26 00:24:00,6,"4045",410345.1101055704057216644287109375000,5794837.8498241305351257324218750000000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:26:08,7.6852545000000000996465132629965,52.2966300000000003933564585167915,2016-04-26 00:26:00,7,"4045",410341.7682119710952974855899810791016,5794845.0198787152767181396484375000000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:28:07,7.6855140000000004008029463875573,52.2966718999999997663508111145347,2016-04-26 00:28:01,6,"4045",410359.5484731485485099256038665771484,5794849.3587525477632880210876464843750,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:30:07,7.6856545000000000555928636458702,52.2966801999999972849764162674546,2016-04-26 00:30:00,6,"4045",410369.1461074717226438224315643310547,5794850.1079590795561671257019042968750,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:34:09,7.6853660000000001417674866388552,52.2967399999999997817212715744972,2016-04-26 00:34:01,7,"4045",410349.5936839741189032793045043945313,5794857.1161442520096898078918457031250,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:38:23,7.6852337000000003897071110259276,52.2966447000000016487319953739643,2016-04-26 00:38:00,22,"4045",410340.3795201363973319530487060546875,5794846.6805847175419330596923828125000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:40:07,7.6852511000000003349441612954251,52.2966283000000018432729120831937,2016-04-26 00:40:00,6,"4045",410341.5329280551522970199584960937500,5794844.8350128307938575744628906250000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:42:08,7.6852875999999996636802279681433,52.2967602000000013617864169646055,2016-04-26 00:42:01,6,"4045",410344.2882895041257143020629882812500,5794859.4598833555355668067932128906250,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:44:07,7.6851576000000001442913344362751,52.2967184999999972205841913819313,2016-04-26 00:44:00,6,"4045",410335.3392161543597467243671417236328,5794854.9829373974353075027465820312500,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:46:07,7.6852420999999999651208781870082,52.2966663999999994416612025815994,2016-04-26 00:46:01,5,"4045",410340.9961527716950513422489166259766,5794849.0836816607043147087097167968750,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:48:07,7.6852380000000000137561073643155,52.2965921999999991953700373414904,2016-04-26 00:48:01,5,"4045",410340.5667133240494877099990844726563,5794840.8361515216529369354248046875000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:50:07,7.6852976999999995655343809630722,52.2966118000000008692040864843875,2016-04-26 00:50:00,6,"4045",410344.6773233346175402402877807617188,5794842.9421633295714855194091796875000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:52:07,7.6851605000000002831939127645455,52.2966154000000003065906639676541,2016-04-26 00:52:00,6,"4045",410335.3287364423158578574657440185547,5794843.5124489823356270790100097656250,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:54:07,7.6852054000000000755221662984695,52.2965974000000031196577765513211,2016-04-26 00:54:00,6,"4045",410338.3541754488833248615264892578125,5794841.4548689266666769981384277343750,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:56:07,7.6852442999999999173610376601573,52.2965889999999973269950714893639,2016-04-26 00:56:01,6,"4045",410340.9898565150215290486812591552734,5794840.4724429594352841377258300781250,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
2016-04-26 00:58:08,7.6853135999999997451936906145420,52.2965578000000022029780666343868,2016-04-26 00:58:00,7,"4045",410345.6525137118296697735786437988281,5794836.9165357165038585662841796875000,32N,2018/06/25,,m,2016-04-26,"0",2016-04-25,"7"
