timestamp,long,lat,start_time,used_time_,tag_ident,utm_east,utm_north,utm_zone,date,time,Gender,trueDate,Hour,arbDate,arbHour
2016-04-23 20:00:09,7.6849958000000002655838216014672,52.2966832999999979847416398115456,2016-04-23 20:00:00,8,"4045",410324.2347734122886322438716888427734,5794851.2683280119672417640686035156250,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:02:10,7.6853612000000000037402969610412,52.2966558999999975299033394549042,2016-04-23 20:02:00,9,"4045",410349.0965327688027173280715942382813,5794847.7683910354971885681152343750000,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:04:07,7.6852454999999997298232301545795,52.2967371000000014191755326464772,2016-04-23 20:04:00,6,"4045",410341.3707889981451444327831268310547,5794856.9428047733381390571594238281250,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:06:07,7.6851671000000001399143911839928,52.2966785999999999035026121418923,2016-04-23 20:06:01,5,"4045",410335.9064458522479981184005737304688,5794850.5334506826475262641906738281250,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:08:10,7.6852092000000000737713889975566,52.2966862999999975158971210476011,2016-04-23 20:08:00,9,"4045",410338.7928501507267355918884277343750,5794851.3377208504825830459594726562500,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:10:09,7.6849593000000000486693352286238,52.2966160000000002128217602148652,2016-04-23 20:10:01,7,"4045",410321.6098433021688833832740783691406,5794843.8283521467819809913635253906250,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:12:08,7.6849486000000002405840859864838,52.2966492999999985613612807355821,2016-04-23 20:12:00,7,"4045",410320.9474634270300157368183135986328,5794847.5452674599364399909973144531250,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:14:12,7.6852324000000002968135959235951,52.2966489000000009923496691044420,2016-04-23 20:14:01,11,"4045",410340.2993538057198747992515563964844,5794847.1493231514468789100646972656250,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:16:07,7.6852214999999999278657014656346,52.2966838999999978909727360587567,2016-04-23 20:16:00,6,"4045",410339.6267556375823915004730224609375,5794851.0555593855679035186767578125000,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:18:07,7.6851478999999995878056324727368,52.2966645999999997229679138399661,2016-04-23 20:18:01,5,"4045",410334.5688967501046136021614074707031,5794849.0001309541985392570495605468750,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:20:07,7.6850997000000003112063495791517,52.2966899999999981218934408389032,2016-04-23 20:20:01,5,"4045",410331.3333795180078595876693725585938,5794851.8848363496363162994384765625000,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:22:09,7.6852078999999999808778738952242,52.2966543000000001484295353293419,2016-04-23 20:22:01,7,"4045",410338.6395724408212117850780487060547,5794847.7802548194304108619689941406250,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:24:07,7.6851225000000003007016857736744,52.2967000000000012960299500264227,2016-04-23 20:24:00,6,"4045",410332.9083382208482362329959869384766,5794852.9688126286491751670837402343750,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
2016-04-23 20:26:07,7.6852027999999998897351360938046,52.2967006000000012022610462736338,2016-04-23 20:26:00,6,"4045",410338.3853072571801021695137023925781,5794852.9361078664660453796386718750000,32N,2018/06/25,,m,2016-04-23,"20",2016-04-23,"3"
