timestamp,long,lat,start_time,used_time_,tag_ident,utm_east,utm_north,utm_zone,date,time,Gender,trueDate,Hour,arbDate,arbHour
2016-05-10 23:00:11,7.6823962999999997336431079020258,52.2957024000000032515345083083957,2016-05-10 23:00:01,9,"4045",410144.9862759652314707636833190917969,5794745.3941877111792564392089843750000,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:02:11,7.6822609999999995622488313529175,52.2956943000000009647010301705450,2016-05-10 23:02:01,9,"4045",410135.7433996400213800370693206787109,5794744.6612050458788871765136718750000,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:04:08,7.6823237999999998137923284957651,52.2957081999999999766259861644357,2016-05-10 23:04:00,7,"4045",410140.0540403010090813040733337402344,5794746.1292406348511576652526855468750,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:06:10,7.6823714000000000723389348422643,52.2957498999999970124008541461080,2016-05-10 23:06:00,9,"4045",410143.3844157246639952063560485839844,5794750.7080882620066404342651367187500,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:08:10,7.6826837000000001154376150225289,52.2956213000000005308720574248582,2016-05-10 23:08:00,9,"4045",410164.4207695095101371407508850097656,5794736.0175511147826910018920898437500,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:10:12,7.6826321000000001859575604612473,52.2954481000000015455952961929142,2016-05-10 23:10:01,10,"4045",410160.5515316664241254329681396484375,5794716.8180818054825067520141601562500,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:12:12,7.6824260999999998134057932475116,52.2956987999999967087205732241273,2016-05-10 23:12:00,11,"4045",410147.0111342167947441339492797851563,5794744.9568122243508696556091308593750,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:14:10,7.6823338000000003233935785829090,52.2956938000000022270796762313694,2016-05-10 23:14:00,9,"4045",410140.7068215474719181656837463378906,5794744.5152471913024783134460449218750,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:16:09,7.6824190999999997231384440965485,52.2955883999999997513441485352814,2016-05-10 23:16:01,7,"4045",410146.3103446745080873370170593261719,5794732.6866926308721303939819335937500,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:18:08,7.6823375000000000412114786740858,52.2957029000000019891558622475713,2016-05-10 23:18:00,7,"4045",410140.9775535916560329496860504150391,5794745.5227672262117266654968261718750,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:20:11,7.6823271999999995784946804633364,52.2956752999999991970980772748590,2016-05-10 23:20:01,10,"4045",410140.2193041814607568085193634033203,5794742.4658480444923043251037597656250,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:22:11,7.6824956999999995943539943255018,52.2957230000000024006112653296441,2016-05-10 23:22:00,11,"4045",410151.8063267981633543968200683593750,5794747.5619968576356768608093261718750,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:24:09,7.6823807999999997875306689820718,52.2956791000000009717041393741965,2016-05-10 23:24:00,8,"4045",410143.8821295439265668392181396484375,5794742.8219714993610978126525878906250,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
2016-05-10 23:26:10,7.6825423999999999935539563011844,52.2956207000000006246409611776471,2016-05-10 23:26:01,8,"4045",410154.7839001852553337812423706054688,5794736.1261347625404596328735351562500,32N,2018/06/25,,m,2016-05-10,"23",2016-05-10,"6"
