timestamp,long,lat,start_time,used_time_,tag_ident,utm_east,utm_north,utm_zone,date,time,Gender,trueDate,Hour,arbDate,arbHour
2016-05-12 02:00:07,7.6824317000000004185267243883573,52.2957144000000013761564332526177,2016-05-12 02:00:00,6,"4045",410147.4245865088305436074733734130859,5794746.6849118219688534736633300781250,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:02:08,7.6823924000000003431409822951537,52.2957701999999997610757418442518,2016-05-12 02:02:01,6,"4045",410144.8575485560577362775802612304688,5794752.9398159552365541458129882812500,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:04:07,7.6824035999999997770260051765945,52.2957192000000006260052032303065,2016-05-12 02:04:00,6,"4045",410145.5180853241472505033016204833984,5794747.2536428403109312057495117187500,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:06:08,7.6824048999999998699195202789269,52.2956801999999996155565895605832,2016-05-12 02:06:00,7,"4045",410145.5278023017453961074352264404297,5794742.9144079051911830902099609375000,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:08:09,7.6824475000000003177547114319168,52.2956927999999976464096107520163,2016-05-12 02:08:01,8,"4045",410148.4583162139751948416233062744141,5794744.2629304751753807067871093750000,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:10:08,7.6824908000000000640739017399028,52.2956643999999997163286025170237,2016-05-12 02:10:00,7,"4045",410151.3535873969667591154575347900391,5794741.0505222827196121215820312500000,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:12:10,7.6824219999999998620410224248189,52.2957207999999980074790073558688,2016-05-12 02:12:01,8,"4045",410146.7760699318023398518562316894531,5794747.4087635213509202003479003906250,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:14:09,7.6823766000000004439129952515941,52.2957163000000022634594643022865,2016-05-12 02:14:00,8,"4045",410143.6710119002964347600936889648438,5794746.9646073067560791969299316406250,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:16:08,7.6825277999999999067881617520470,52.2956453999999979487256496213377,2016-05-12 02:16:01,6,"4045",410153.8382705707335844635963439941406,5794738.8914110390469431877136230468750,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:18:08,7.6824336000000004176513357379008,52.2956513000000029478542273864150,2016-05-12 02:18:00,8,"4045",410147.4264450501068495213985443115234,5794739.6645045932382345199584960937500,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:20:08,7.6824237000000001884814082586672,52.2956783999999998968633008189499,2016-05-12 02:20:01,6,"4045",410146.8061838359571993350982666015625,5794742.6908805947750806808471679687500,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:22:10,7.6824433000000000859586180013139,52.2957121999999969830241752788424,2016-05-12 02:22:00,9,"4045",410148.2111698029912076890468597412109,5794746.4258309975266456604003906250000,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:24:09,7.6824937000000002029764800681733,52.2956220000000016057128959801048,2016-05-12 02:24:01,7,"4045",410151.4655374606372788548469543457031,5794736.3311504563316702842712402343750,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:26:08,7.6823879000000001582293407409452,52.2956269000000020241714082658291,2016-05-12 02:26:01,6,"4045",410144.2606475515640340745449066162109,5794737.0074209449812769889831542968750,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:28:07,7.6825435999999998060161487956066,52.2956556999999975232640281319618,2016-05-12 02:28:00,6,"4045",410154.9365619612508453428745269775391,5794740.0173832559958100318908691406250,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:30:07,7.6825108999999995873508851218503,52.2956649999999996225596987642348,2016-05-12 02:30:00,6,"4045",410152.7254773657768964767456054687500,5794741.0923139741644263267517089843750,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:32:09,7.6825767000000002582282832008786,52.2957214999999990823198459111154,2016-05-12 02:32:00,8,"4045",410157.3269025236368179321289062500000,5794747.2946596946567296981811523437500,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:34:10,7.6823161999999998172938830975909,52.2957143000000002075466909445822,2016-05-12 02:34:00,9,"4045",410139.5481222361559048295021057128906,5794746.8171208547428250312805175781250,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:36:08,7.6822334999999997151576280884910,52.2956909999999979277163220103830,2016-05-12 02:36:01,6,"4045",410133.8614185071201063692569732666016,5794744.3283052733168005943298339843750,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:38:09,7.6823272999999998589260030712467,52.2956675000000004160938260611147,2016-05-12 02:38:00,8,"4045",410140.2103358220774680376052856445313,5794741.5981996115297079086303710937500,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:40:07,7.6823338000000003233935785829090,52.2957382999999964567905408330262,2016-05-12 02:40:00,6,"4045",410140.7968916668905876576900482177734,5794749.4645847743377089500427246093750,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:42:10,7.6823863000000001122202775150072,52.2957633999999984553141985088587,2016-05-12 02:42:00,9,"4045",410144.4278103586984798312187194824219,5794752.1910824505612254142761230468750,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
2016-05-12 02:44:19,7.6825529000000001289549800276291,52.2957135999999991327058523893356,2016-05-12 02:44:01,18,"4045",410155.6879281414439901709556579589844,5794746.4455438489094376564025878906250,32N,2018/06/25,,m,2016-05-12,"2",2016-05-11,"9"
