,tag_ident,Gender,arbDate,Distance,season,day-month
463,3892,f,7/19/2014,7343.829546,Summer,19-Jul
464,3892,f,7/20/2014,10492.98971,Summer,20-Jul
465,3892,f,7/21/2014,5262.821741,Summer,21-Jul
466,3892,f,7/22/2014,7686.327121,Summer,22-Jul
467,3892,f,7/23/2014,7127.463123,Summer,23-Jul
468,3892,f,7/24/2014,7485.715232,Summer,24-Jul
469,3892,f,7/25/2014,6160.199471,Summer,25-Jul
470,3892,f,7/26/2014,10138.26095,Summer,26-Jul
471,3892,f,7/27/2014,7534.519956,Summer,27-Jul
472,3892,f,7/28/2014,7596.81578,Summer,28-Jul
473,3892,f,7/29/2014,6257.006652,Summer,29-Jul
474,3892,f,7/30/2014,9549.066097,Summer,30-Jul
475,3892,f,7/31/2014,5709.25178,Summer,31-Jul
476,3892,f,8/1/2014,6428.932688,Summer,1-Aug
477,3892,f,8/2/2014,9085.812295,Summer,2-Aug
478,3892,f,8/3/2014,7412.075256,Summer,3-Aug
479,3892,f,8/4/2014,6197.603917,Summer,4-Aug
480,3892,f,8/5/2014,7121.80525,Summer,5-Aug
481,3892,f,8/6/2014,8663.388414,Summer,6-Aug
482,3892,f,8/7/2014,7460.715196,Summer,7-Aug
483,3892,f,8/8/2014,5827.887941,Summer,8-Aug
484,3892,f,8/9/2014,6424.806588,Summer,9-Aug
485,3892,f,8/10/2014,7838.512721,Summer,10-Aug
486,3892,f,8/11/2014,5995.220336,Summer,11-Aug
487,3892,f,8/12/2014,5706.833222,Summer,12-Aug
488,3892,f,8/13/2014,4517.843414,Summer,13-Aug
489,3892,f,8/14/2014,8443.179668,Summer,14-Aug
490,3892,f,8/15/2014,9846.250608,Summer,15-Aug
491,3892,f,8/16/2014,7175.036769,Summer,16-Aug
492,3892,f,8/17/2014,6917.403341,Summer,17-Aug
493,3892,f,8/18/2014,4439.83857,Summer,18-Aug
494,3892,f,8/19/2014,5093.07644,Summer,19-Aug
495,3892,f,8/20/2014,6344.029582,Summer,20-Aug
496,3892,f,8/21/2014,5561.019771,Summer,21-Aug
497,3892,f,8/22/2014,2532.847839,Summer,22-Aug
498,3892,f,8/23/2014,8068.773047,Summer,23-Aug
499,3892,f,8/24/2014,7905.537522,Summer,24-Aug
500,3892,f,8/25/2014,3497.294612,Summer,25-Aug
501,3892,f,8/26/2014,5232.771965,Summer,26-Aug
502,3892,f,8/27/2014,6160.245138,Summer,27-Aug
503,3892,f,8/28/2014,4247.519529,Summer,28-Aug
504,3892,f,8/29/2014,8786.870625,Summer,29-Aug
505,3892,f,8/30/2014,3996.19886,Summer,30-Aug
506,3892,f,8/31/2014,5073.558818,Summer,31-Aug
507,3892,f,9/1/2014,5171.374669,Summer,1-Sep
508,3892,f,9/2/2014,3480.310743,Summer,2-Sep
509,3892,f,9/3/2014,10450.54116,Summer,3-Sep
510,3892,f,9/4/2014,9332.250104,Summer,4-Sep
511,3892,f,9/5/2014,5079.223773,Summer,5-Sep
512,3892,f,9/6/2014,9120.294143,Summer,6-Sep
513,3892,f,9/7/2014,10239.52494,Summer,7-Sep
514,3892,f,9/8/2014,8471.326675,Summer,8-Sep
515,3892,f,9/9/2014,7427.791944,Summer,9-Sep
516,3892,f,9/10/2014,8457.988566,Summer,10-Sep
517,3892,f,9/11/2014,12357.74295,Summer,11-Sep
518,3892,f,9/12/2014,7033.008422,Summer,12-Sep
519,3892,f,9/13/2014,6229.418087,Summer,13-Sep
520,3892,f,9/14/2014,10435.08443,Summer,14-Sep
521,3892,f,9/15/2014,9559.657765,Summer,15-Sep
522,3892,f,9/16/2014,6660.446619,Summer,16-Sep
523,3892,f,9/17/2014,9124.96367,Summer,17-Sep
524,3892,f,9/18/2014,7416.73115,Summer,18-Sep
525,3892,f,9/19/2014,4968.181134,Summer,19-Sep
526,3892,f,9/20/2014,10558.01649,Summer,20-Sep
527,3892,f,9/21/2014,8087.067117,Autumn,21-Sep
528,3892,f,9/22/2014,11433.94071,Autumn,22-Sep
529,3892,f,9/23/2014,12242.75674,Autumn,23-Sep
530,3892,f,9/24/2014,7029.464173,Autumn,24-Sep
531,3892,f,9/25/2014,7777.710434,Autumn,25-Sep
532,3892,f,9/26/2014,16039.53922,Autumn,26-Sep
533,3892,f,9/27/2014,8195.035522,Autumn,27-Sep
534,3892,f,9/28/2014,6451.252922,Autumn,28-Sep
535,3892,f,9/29/2014,7549.824771,Autumn,29-Sep
536,3892,f,9/30/2014,7727.121913,Autumn,30-Sep
537,3892,f,10/1/2014,6259.519285,Autumn,1-Oct
538,3892,f,10/2/2014,3231.426324,Autumn,2-Oct
539,3893,m,6/25/2014,487.8523588,Summer,25-Jun
540,3893,m,6/26/2014,1887.230611,Summer,26-Jun
541,3893,m,6/27/2014,9825.352321,Summer,27-Jun
542,3893,m,6/28/2014,6489.885175,Summer,28-Jun
543,3893,m,6/29/2014,7699.130439,Summer,29-Jun
544,3893,m,6/30/2014,6062.171189,Summer,30-Jun
545,3893,m,7/1/2014,13083.47531,Summer,1-Jul
546,3893,m,7/2/2014,10750.99632,Summer,2-Jul
547,3893,m,7/3/2014,14457.82867,Summer,3-Jul
548,3893,m,7/4/2014,8048.407968,Summer,4-Jul
549,3893,m,7/5/2014,18607.94517,Summer,5-Jul
550,3893,m,7/6/2014,11122.53009,Summer,6-Jul
551,3893,m,7/7/2014,14246.11494,Summer,7-Jul
552,3893,m,7/8/2014,5517.040527,Summer,8-Jul
553,3893,m,7/9/2014,7758.344552,Summer,9-Jul
554,3893,m,7/10/2014,15858.97413,Summer,10-Jul
555,3893,m,7/11/2014,12391.13544,Summer,11-Jul
556,3893,m,7/12/2014,15710.64848,Summer,12-Jul
557,3893,m,7/13/2014,16058.0373,Summer,13-Jul
558,3893,m,7/14/2014,14813.69724,Summer,14-Jul
559,3893,m,7/15/2014,11204.86499,Summer,15-Jul
560,3893,m,7/16/2014,15723.80927,Summer,16-Jul
561,3893,m,7/17/2014,10798.56247,Summer,17-Jul
562,3893,m,7/18/2014,11392.97915,Summer,18-Jul
563,3893,m,7/19/2014,9500.572785,Summer,19-Jul
564,3893,m,7/20/2014,6751.862205,Summer,20-Jul
565,3893,m,7/21/2014,11185.4568,Summer,21-Jul
566,3893,m,7/22/2014,17773.64566,Summer,22-Jul
567,3893,m,7/23/2014,14291.99019,Summer,23-Jul
568,3893,m,7/24/2014,24916.01492,Summer,24-Jul
569,3893,m,7/25/2014,12740.45169,Summer,25-Jul
570,3893,m,7/26/2014,15394.25701,Summer,26-Jul
571,3893,m,7/27/2014,17596.41592,Summer,27-Jul
572,3893,m,7/28/2014,8213.45313,Summer,28-Jul
573,3893,m,7/29/2014,13104.98399,Summer,29-Jul
574,3893,m,7/30/2014,26468.365,Summer,30-Jul
575,3893,m,7/31/2014,14580.90654,Summer,31-Jul
576,3893,m,8/1/2014,7050.162277,Summer,1-Aug
577,3893,m,8/2/2014,10232.8175,Summer,2-Aug
578,3893,m,8/3/2014,12980.94738,Summer,3-Aug
579,3893,m,8/4/2014,11695.17464,Summer,4-Aug
580,3893,m,8/5/2014,7968.519929,Summer,5-Aug
581,3893,m,8/6/2014,6631.559113,Summer,6-Aug
582,3893,m,8/7/2014,7739.931145,Summer,7-Aug
583,3893,m,8/8/2014,5672.89415,Summer,8-Aug
584,3893,m,8/9/2014,14785.9136,Summer,9-Aug
585,3893,m,8/10/2014,13065.60852,Summer,10-Aug
586,3893,m,8/11/2014,13969.55756,Summer,11-Aug
587,3893,m,8/12/2014,9208.943125,Summer,12-Aug
588,3893,m,8/13/2014,6627.452577,Summer,13-Aug
589,3893,m,8/14/2014,17697.77045,Summer,14-Aug
590,3893,m,8/15/2014,12539.6919,Summer,15-Aug
591,3893,m,8/16/2014,8109.584522,Summer,16-Aug
592,3893,m,8/17/2014,9268.921298,Summer,17-Aug
593,3893,m,8/18/2014,14117.93044,Summer,18-Aug
594,3893,m,8/19/2014,4886.027313,Summer,19-Aug
595,3893,m,8/20/2014,17855.87084,Summer,20-Aug
596,3893,m,8/21/2014,7335.638666,Summer,21-Aug
597,3893,m,8/22/2014,10811.96372,Summer,22-Aug
598,3893,m,8/23/2014,16806.81235,Summer,23-Aug
599,3893,m,8/24/2014,12061.03722,Summer,24-Aug
600,3893,m,8/25/2014,7141.773478,Summer,25-Aug
601,3893,m,8/26/2014,7384.764468,Summer,26-Aug
602,3893,m,8/27/2014,9505.43591,Summer,27-Aug
603,3893,m,8/28/2014,6993.181664,Summer,28-Aug
604,3893,m,8/29/2014,8038.453868,Summer,29-Aug
605,3893,m,8/30/2014,14260.40456,Summer,30-Aug
606,3893,m,8/31/2014,6356.688286,Summer,31-Aug
607,3893,m,9/1/2014,13300.5589,Summer,1-Sep
608,3893,m,9/2/2014,8771.204671,Summer,2-Sep
609,3893,m,9/3/2014,8929.388882,Summer,3-Sep
610,3893,m,9/4/2014,8615.477184,Summer,4-Sep
611,3893,m,9/5/2014,8989.890643,Summer,5-Sep
612,3893,m,9/6/2014,9198.39939,Summer,6-Sep
613,3893,m,9/7/2014,10039.81212,Summer,7-Sep
614,3893,m,9/8/2014,8436.097821,Summer,8-Sep
615,3893,m,9/9/2014,8291.297948,Summer,9-Sep
616,3893,m,9/10/2014,7891.962007,Summer,10-Sep
617,3893,m,9/11/2014,9019.190791,Summer,11-Sep
618,3893,m,9/12/2014,7330.488608,Summer,12-Sep
619,3893,m,9/13/2014,7882.481443,Summer,13-Sep
620,3893,m,9/14/2014,10863.18484,Summer,14-Sep
621,3893,m,9/15/2014,8562.654175,Summer,15-Sep
622,3893,m,9/16/2014,10576.29325,Summer,16-Sep
623,3893,m,9/17/2014,9363.994449,Summer,17-Sep
624,3893,m,9/18/2014,18192.0472,Summer,18-Sep
625,3893,m,9/19/2014,11569.95027,Summer,19-Sep
626,3893,m,9/20/2014,11642.02791,Summer,20-Sep
627,3893,m,9/21/2014,10248.14862,Autumn,21-Sep
628,3893,m,9/22/2014,13736.49405,Autumn,22-Sep
629,3893,m,9/23/2014,16019.95822,Autumn,23-Sep
630,3893,m,9/24/2014,11791.05381,Autumn,24-Sep
631,3893,m,9/25/2014,6267.596577,Autumn,25-Sep
632,3893,m,9/26/2014,16151.38226,Autumn,26-Sep
633,3893,m,9/27/2014,9673.521766,Autumn,27-Sep
634,3893,m,9/28/2014,8033.284463,Autumn,28-Sep
635,3893,m,9/29/2014,15266.76367,Autumn,29-Sep
636,3893,m,9/30/2014,11790.95332,Autumn,30-Sep
637,3893,m,10/1/2014,10692.64927,Autumn,1-Oct
638,3893,m,10/2/2014,10290.37496,Autumn,2-Oct
639,3893,m,10/3/2014,9208.098603,Autumn,3-Oct
640,3893,m,10/4/2014,7252.513252,Autumn,4-Oct
641,3893,m,10/5/2014,14413.20959,Autumn,5-Oct
642,3893,m,10/6/2014,10533.0639,Autumn,6-Oct
643,3893,m,10/7/2014,18665.23725,Autumn,7-Oct
644,3893,m,10/8/2014,12641.28948,Autumn,8-Oct
645,3893,m,10/9/2014,9028.393782,Autumn,9-Oct
646,3893,m,10/10/2014,9174.946919,Autumn,10-Oct
647,3893,m,10/11/2014,10418.68635,Autumn,11-Oct
648,3893,m,10/12/2014,5967.033771,Autumn,12-Oct
649,3893,m,10/13/2014,12822.59888,Autumn,13-Oct
650,3893,m,10/14/2014,9607.15969,Autumn,14-Oct
651,3893,m,10/15/2014,7493.140254,Autumn,15-Oct
652,3893,m,10/16/2014,9506.401434,Autumn,16-Oct
653,3893,m,10/17/2014,9113.389857,Autumn,17-Oct
654,3893,m,10/18/2014,8187.868798,Autumn,18-Oct
655,3893,m,10/19/2014,13831.50661,Autumn,19-Oct
656,3893,m,10/20/2014,13214.18714,Autumn,20-Oct
657,3893,m,10/21/2014,18059.7441,Autumn,21-Oct
658,3893,m,10/22/2014,12696.49949,Autumn,22-Oct
659,3893,m,10/23/2014,17220.03518,Autumn,23-Oct
660,3893,m,10/24/2014,11471.71532,Autumn,24-Oct
661,3893,m,10/25/2014,17083.8013,Autumn,25-Oct
662,3893,m,10/26/2014,8399.249771,Autumn,26-Oct
663,3893,m,10/27/2014,9885.649648,Autumn,27-Oct
664,3893,m,10/28/2014,17368.3775,Autumn,28-Oct
665,3893,m,10/29/2014,28748.66525,Autumn,29-Oct
666,3893,m,10/30/2014,8953.168794,Autumn,30-Oct
667,3893,m,10/31/2014,11922.45813,Autumn,31-Oct
668,3893,m,11/1/2014,12151.35057,Autumn,1-Nov
669,3893,m,11/2/2014,12395.65042,Autumn,2-Nov
670,3893,m,11/3/2014,13786.26915,Autumn,3-Nov
671,3893,m,11/4/2014,21857.58716,Autumn,4-Nov
672,3893,m,11/5/2014,17041.2083,Autumn,5-Nov
673,3893,m,11/6/2014,20123.89495,Autumn,6-Nov
674,3893,m,11/7/2014,16327.37128,Autumn,7-Nov
675,3893,m,11/8/2014,16894.13212,Autumn,8-Nov
676,3893,m,11/9/2014,7845.30055,Autumn,9-Nov
677,3893,m,11/10/2014,11206.70965,Autumn,10-Nov
678,3893,m,11/11/2014,11818.02859,Autumn,11-Nov
679,3893,m,11/12/2014,10873.63265,Autumn,12-Nov
680,3893,m,11/13/2014,12192.01504,Autumn,13-Nov
681,3893,m,11/14/2014,10522.25594,Autumn,14-Nov
682,3893,m,11/15/2014,20922.021,Autumn,15-Nov
683,3893,m,11/16/2014,10938.80862,Autumn,16-Nov
684,3893,m,11/17/2014,16376.93572,Autumn,17-Nov
685,3893,m,11/18/2014,24371.77551,Autumn,18-Nov
686,3893,m,11/19/2014,11796.77549,Autumn,19-Nov
687,3893,m,11/20/2014,8456.548393,Autumn,20-Nov
688,3893,m,11/21/2014,7389.245672,Autumn,21-Nov
689,3894,m,7/10/2014,1662.326408,Summer,10-Jul
690,3894,m,7/11/2014,3859.573544,Summer,11-Jul
691,3894,m,7/17/2014,3132.888288,Summer,17-Jul
692,3894,m,7/18/2014,3098.200447,Summer,18-Jul
693,3894,m,7/19/2014,3539.274404,Summer,19-Jul
694,3894,m,7/20/2014,6325.231366,Summer,20-Jul
695,3894,m,7/21/2014,7857.907597,Summer,21-Jul
696,3894,m,7/22/2014,4008.631773,Summer,22-Jul
697,3894,m,7/23/2014,4639.024654,Summer,23-Jul
698,3894,m,7/24/2014,5155.655928,Summer,24-Jul
699,3894,m,7/25/2014,7330.107444,Summer,25-Jul
700,3894,m,7/26/2014,5411.843317,Summer,26-Jul
701,3894,m,7/27/2014,6173.10968,Summer,27-Jul
702,3894,m,7/28/2014,7785.609427,Summer,28-Jul
703,3894,m,7/29/2014,11707.44505,Summer,29-Jul
704,3894,m,7/30/2014,7853.082827,Summer,30-Jul
705,3894,m,7/31/2014,5321.118358,Summer,31-Jul
706,3894,m,8/1/2014,7779.678738,Summer,1-Aug
707,3894,m,8/2/2014,8265.124563,Summer,2-Aug
708,3894,m,8/3/2014,9570.498948,Summer,3-Aug
709,3894,m,8/4/2014,6348.745076,Summer,4-Aug
710,3894,m,8/5/2014,5269.662648,Summer,5-Aug
711,3894,m,8/6/2014,5291.096872,Summer,6-Aug
712,3894,m,8/7/2014,7402.361535,Summer,7-Aug
713,3894,m,8/8/2014,4815.081213,Summer,8-Aug
714,3894,m,8/9/2014,7942.106966,Summer,9-Aug
715,3894,m,8/10/2014,7239.606483,Summer,10-Aug
716,3894,m,8/11/2014,9945.827486,Summer,11-Aug
717,3894,m,8/12/2014,6146.894725,Summer,12-Aug
718,3894,m,8/13/2014,7789.242585,Summer,13-Aug
719,3894,m,8/14/2014,5598.615609,Summer,14-Aug
720,3894,m,8/15/2014,6456.11063,Summer,15-Aug
721,3894,m,8/16/2014,10161.03707,Summer,16-Aug
722,3894,m,8/17/2014,5504.837683,Summer,17-Aug
723,3894,m,8/18/2014,6849.21376,Summer,18-Aug
724,3894,m,8/19/2014,10063.80899,Summer,19-Aug
725,3894,m,8/20/2014,5102.216976,Summer,20-Aug
726,3894,m,8/21/2014,5897.474288,Summer,21-Aug
727,3894,m,8/22/2014,9321.679897,Summer,22-Aug
728,3894,m,8/23/2014,7807.165794,Summer,23-Aug
729,3894,m,8/24/2014,6583.72039,Summer,24-Aug
730,3894,m,8/25/2014,4184.955039,Summer,25-Aug
731,3894,m,8/26/2014,4023.197164,Summer,26-Aug
732,3894,m,8/27/2014,9229.007776,Summer,27-Aug
733,3894,m,8/28/2014,5184.821831,Summer,28-Aug
734,3894,m,8/29/2014,5011.288194,Summer,29-Aug
735,3894,m,8/30/2014,3594.352819,Summer,30-Aug
736,3894,m,8/31/2014,5191.539465,Summer,31-Aug
737,3894,m,9/1/2014,10796.21225,Summer,1-Sep
738,3894,m,9/2/2014,5479.695567,Summer,2-Sep
739,3894,m,9/3/2014,10011.72306,Summer,3-Sep
740,3894,m,9/4/2014,3316.258159,Summer,4-Sep
741,3895,f,7/15/2014,4954.707342,Summer,15-Jul
742,3895,f,7/16/2014,5742.054289,Summer,16-Jul
743,3895,f,7/17/2014,9553.79304,Summer,17-Jul
744,3895,f,7/18/2014,8527.365529,Summer,18-Jul
745,3895,f,7/19/2014,13988.48319,Summer,19-Jul
746,3895,f,7/20/2014,4388.497139,Summer,20-Jul
747,3895,f,7/21/2014,4780.542382,Summer,21-Jul
748,3895,f,7/22/2014,10463.73112,Summer,22-Jul
749,3895,f,7/23/2014,5888.677549,Summer,23-Jul
750,3895,f,7/24/2014,6461.412596,Summer,24-Jul
751,3895,f,7/25/2014,5512.091227,Summer,25-Jul
752,3895,f,7/26/2014,12015.25298,Summer,26-Jul
753,3895,f,7/27/2014,5543.046357,Summer,27-Jul
754,3895,f,7/28/2014,6391.883094,Summer,28-Jul
755,3895,f,7/29/2014,9107.142431,Summer,29-Jul
756,3895,f,7/30/2014,28881.3552,Summer,30-Jul
757,3895,f,7/31/2014,36892.51109,Summer,31-Jul
758,3895,f,8/1/2014,29439.65896,Summer,1-Aug
759,3895,f,8/2/2014,37564.40607,Summer,2-Aug
760,3895,f,8/3/2014,26035.27629,Summer,3-Aug
761,3895,f,8/4/2014,27975.46804,Summer,4-Aug
762,3895,f,8/5/2014,29826.64372,Summer,5-Aug
763,3895,f,8/6/2014,32941.55433,Summer,6-Aug
764,3895,f,8/7/2014,12644.22074,Summer,7-Aug
765,3895,f,8/8/2014,8038.00938,Summer,8-Aug
766,3895,f,8/9/2014,12517.66047,Summer,9-Aug
767,3895,f,8/10/2014,8814.982761,Summer,10-Aug
768,3895,f,8/11/2014,10521.7173,Summer,11-Aug
769,3895,f,8/12/2014,11115.03614,Summer,12-Aug
770,3895,f,8/13/2014,8887.140457,Summer,13-Aug
771,3895,f,8/14/2014,3982.132846,Summer,14-Aug
772,3895,f,8/15/2014,8822.946102,Summer,15-Aug
773,3895,f,8/16/2014,9712.457895,Summer,16-Aug
774,3895,f,8/17/2014,8397.946045,Summer,17-Aug
775,3895,f,8/18/2014,3186.20732,Summer,18-Aug
776,3896,m,7/15/2014,3011.801904,Summer,15-Jul
777,3896,m,7/16/2014,12493.66596,Summer,16-Jul
778,3896,m,7/17/2014,8971.196041,Summer,17-Jul
779,3896,m,7/18/2014,8139.104671,Summer,18-Jul
780,3896,m,7/19/2014,8433.243526,Summer,19-Jul
781,3896,m,7/20/2014,4817.125877,Summer,20-Jul
782,3896,m,7/21/2014,9726.896049,Summer,21-Jul
783,3896,m,7/22/2014,8250.103382,Summer,22-Jul
784,3896,m,7/23/2014,7957.801343,Summer,23-Jul
785,3896,m,7/24/2014,6957.269161,Summer,24-Jul
786,3896,m,7/25/2014,10063.01096,Summer,25-Jul
787,3896,m,7/26/2014,11890.50428,Summer,26-Jul
788,3896,m,7/27/2014,9464.66813,Summer,27-Jul
789,3896,m,7/28/2014,6192.205114,Summer,28-Jul
790,3896,m,7/29/2014,10263.03715,Summer,29-Jul
791,3896,m,7/30/2014,17037.55349,Summer,30-Jul
792,3896,m,7/31/2014,10891.62994,Summer,31-Jul
793,3896,m,8/1/2014,13392.6232,Summer,1-Aug
794,3896,m,8/2/2014,10507.31477,Summer,2-Aug
795,3896,m,8/3/2014,10038.25192,Summer,3-Aug
796,3896,m,8/4/2014,16783.48985,Summer,4-Aug
797,3896,m,8/5/2014,13511.47428,Summer,5-Aug
798,3896,m,8/6/2014,6111.067323,Summer,6-Aug
799,3896,m,8/7/2014,11513.77566,Summer,7-Aug
800,3896,m,8/8/2014,6982.058475,Summer,8-Aug
801,3896,m,8/9/2014,14680.62149,Summer,9-Aug
802,3896,m,8/10/2014,8497.782646,Summer,10-Aug
803,3896,m,8/11/2014,10432.90875,Summer,11-Aug
804,3896,m,8/12/2014,9400.451556,Summer,12-Aug
805,3896,m,8/13/2014,10089.88669,Summer,13-Aug
806,3896,m,8/14/2014,5743.577186,Summer,14-Aug
807,3896,m,8/15/2014,7997.083855,Summer,15-Aug
808,3896,m,8/16/2014,8412.157575,Summer,16-Aug
809,3896,m,8/17/2014,9712.95272,Summer,17-Aug
810,3896,m,8/18/2014,7389.091325,Summer,18-Aug
811,3896,m,8/19/2014,10394.06575,Summer,19-Aug
812,3896,m,8/20/2014,8095.593919,Summer,20-Aug
813,3896,m,8/21/2014,8958.013157,Summer,21-Aug
814,3896,m,8/22/2014,5459.288669,Summer,22-Aug
815,3896,m,8/23/2014,11846.99689,Summer,23-Aug
816,3896,m,8/24/2014,11655.38032,Summer,24-Aug
817,3896,m,8/25/2014,6016.793125,Summer,25-Aug
818,3896,m,8/26/2014,9388.507689,Summer,26-Aug
819,3896,m,8/27/2014,16227.6453,Summer,27-Aug
820,3896,m,8/28/2014,10459.92256,Summer,28-Aug
821,3896,m,8/29/2014,16240.0105,Summer,29-Aug
822,3896,m,8/30/2014,18324.83808,Summer,30-Aug
823,3896,m,8/31/2014,15072.86755,Summer,31-Aug
824,3896,m,9/1/2014,7842.886535,Summer,1-Sep
825,3896,m,9/2/2014,16031.74332,Summer,2-Sep
826,3896,m,9/3/2014,21164.24229,Summer,3-Sep
827,3896,m,9/4/2014,11830.79614,Summer,4-Sep
828,3896,m,9/5/2014,15315.96232,Summer,5-Sep
829,3896,m,9/6/2014,18031.11113,Summer,6-Sep
830,3896,m,9/7/2014,15762.31405,Summer,7-Sep
831,3896,m,9/8/2014,18528.25801,Summer,8-Sep
832,3896,m,9/9/2014,15167.21656,Summer,9-Sep
833,3896,m,9/10/2014,16978.3354,Summer,10-Sep
834,3896,m,9/11/2014,11733.89524,Summer,11-Sep
835,3896,m,9/12/2014,16443.48488,Summer,12-Sep
836,3896,m,9/13/2014,23545.65059,Summer,13-Sep
837,3896,m,9/14/2014,15048.44831,Summer,14-Sep
838,3896,m,9/15/2014,8253.739747,Summer,15-Sep
839,3896,m,9/16/2014,11104.37032,Summer,16-Sep
840,3896,m,9/17/2014,13236.46265,Summer,17-Sep
841,3896,m,9/18/2014,12348.93402,Summer,18-Sep
842,3896,m,9/19/2014,9176.906384,Summer,19-Sep
843,3896,m,9/20/2014,7022.367459,Summer,20-Sep
844,3896,m,9/21/2014,12226.23224,Autumn,21-Sep
845,3896,m,9/22/2014,7669.344733,Autumn,22-Sep
846,3896,m,9/23/2014,7111.187661,Autumn,23-Sep
847,3896,m,9/24/2014,9457.494469,Autumn,24-Sep
848,3896,m,9/25/2014,10015.1999,Autumn,25-Sep
849,3896,m,9/26/2014,9379.158944,Autumn,26-Sep
850,3896,m,9/27/2014,10995.66434,Autumn,27-Sep
851,3896,m,9/28/2014,9578.880785,Autumn,28-Sep
852,3896,m,9/29/2014,11071.24694,Autumn,29-Sep
853,3896,m,9/30/2014,9481.019339,Autumn,30-Sep
854,3896,m,10/1/2014,11306.08371,Autumn,1-Oct
855,3896,m,10/2/2014,13362.16883,Autumn,2-Oct
856,3896,m,10/3/2014,14782.97352,Autumn,3-Oct
857,3896,m,10/4/2014,13561.46118,Autumn,4-Oct
858,3896,m,10/5/2014,12453.49742,Autumn,5-Oct
859,3896,m,10/6/2014,12697.45908,Autumn,6-Oct
860,3896,m,10/7/2014,12019.8865,Autumn,7-Oct
861,3896,m,10/8/2014,16472.05839,Autumn,8-Oct
862,3896,m,10/9/2014,11553.09331,Autumn,9-Oct
863,3896,m,10/10/2014,11934.59218,Autumn,10-Oct
864,3896,m,10/11/2014,12509.50603,Autumn,11-Oct
865,3896,m,10/12/2014,12939.71027,Autumn,12-Oct
866,3896,m,10/13/2014,17793.02596,Autumn,13-Oct
867,3896,m,10/14/2014,10812.04276,Autumn,14-Oct
868,3896,m,10/15/2014,12655.78445,Autumn,15-Oct
869,3896,m,10/16/2014,11438.19705,Autumn,16-Oct
870,3896,m,10/17/2014,11806.53909,Autumn,17-Oct
871,3896,m,10/18/2014,11518.8073,Autumn,18-Oct
872,3896,m,10/19/2014,10424.33385,Autumn,19-Oct
873,3896,m,10/20/2014,9696.075601,Autumn,20-Oct
874,3896,m,10/21/2014,9999.319203,Autumn,21-Oct
875,3896,m,10/22/2014,14104.83045,Autumn,22-Oct
876,3896,m,10/23/2014,10341.74764,Autumn,23-Oct
877,3896,m,10/24/2014,6952.238155,Autumn,24-Oct
878,3896,m,10/25/2014,12938.94856,Autumn,25-Oct
879,3896,m,10/26/2014,14785.78221,Autumn,26-Oct
880,3896,m,10/27/2014,10045.91606,Autumn,27-Oct
881,3896,m,10/28/2014,14098.65342,Autumn,28-Oct
882,3896,m,10/29/2014,10473.89981,Autumn,29-Oct
883,3896,m,10/30/2014,9383.130005,Autumn,30-Oct
884,3896,m,10/31/2014,8725.546957,Autumn,31-Oct
885,3896,m,11/1/2014,11986.22239,Autumn,1-Nov
886,3896,m,11/2/2014,8246.702542,Autumn,2-Nov
887,3896,m,11/3/2014,10129.19678,Autumn,3-Nov
888,3896,m,11/4/2014,14200.14323,Autumn,4-Nov
889,3896,m,11/5/2014,12598.95666,Autumn,5-Nov
890,3896,m,11/6/2014,20470.84696,Autumn,6-Nov
891,3896,m,11/7/2014,18507.61334,Autumn,7-Nov
892,3896,m,11/8/2014,26133.37325,Autumn,8-Nov
893,3896,m,11/9/2014,10825.40675,Autumn,9-Nov
894,3896,m,11/10/2014,16356.27512,Autumn,10-Nov
895,3896,m,11/11/2014,11166.12678,Autumn,11-Nov
896,3896,m,11/12/2014,12731.41546,Autumn,12-Nov
897,3896,m,11/13/2014,2093.346925,Autumn,13-Nov
898,3897,f,5/3/2015,2324.323916,Spring,3-May
899,3897,f,5/4/2015,7312.384564,Spring,4-May
900,3897,f,5/5/2015,5263.302686,Spring,5-May
901,3897,f,5/6/2015,5811.421772,Spring,6-May
902,3897,f,5/7/2015,12049.10374,Spring,7-May
903,3897,f,5/8/2015,5554.714032,Spring,8-May
904,3897,f,5/9/2015,3138.049544,Spring,9-May
905,3897,f,5/10/2015,5546.777951,Spring,10-May
906,3897,f,5/15/2015,5566.032948,Spring,15-May
907,3897,f,5/16/2015,16571.86586,Spring,16-May
908,3897,f,5/17/2015,8129.378193,Spring,17-May
909,3897,f,5/18/2015,9208.994185,Spring,18-May
910,3897,f,5/19/2015,6805.227075,Spring,19-May
911,3897,f,5/20/2015,9186.107704,Spring,20-May
912,3897,f,5/21/2015,7757.736273,Spring,21-May
913,3897,f,5/22/2015,2840.947918,Spring,22-May
914,3897,f,5/23/2015,10032.74679,Spring,23-May
915,3897,f,5/24/2015,10715.34502,Spring,24-May
916,3897,f,5/25/2015,4197.644524,Spring,25-May
917,3897,f,5/26/2015,3472.352171,Spring,26-May
918,3897,f,5/27/2015,11792.54796,Spring,27-May
919,3897,f,5/28/2015,5768.929591,Spring,28-May
920,3897,f,5/29/2015,14910.32409,Spring,29-May
921,3897,f,5/30/2015,10185.84788,Spring,30-May
922,3897,f,5/31/2015,9464.206331,Spring,31-May
923,3897,f,6/1/2015,7588.489996,Spring,1-Jun
924,3897,f,6/2/2015,17338.62835,Spring,2-Jun
925,3897,f,6/3/2015,16136.90531,Spring,3-Jun
